TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
3.57472	0.15363	0.19148	551.895	148.542	-135.093	-0.590	-0.000	-3.140	56710	-0.633	61.573	-7.128	-12.748	0.375	-0.099	0.143	0.730	-0.602	1.171	-0.044	-0.208	0.068	0.019	1.120	0.356	-1.485	-0.554	0.636	-1.863	
5.23064	0.24048	0.19168	554.854	144.232	-135.252	-0.398	-0.000	3.141	56992	-0.121	61.853	-6.995	-12.728	0.349	-0.105	0.083	1.044	-0.655	1.269	0.021	-0.437	-0.010	0.011	1.123	0.355	-1.476	-0.550	0.642	-2.103	
0.20439	0.02011	0.00564	554.870	144.030	-135.274	-0.393	-0.000	3.141	57210	-0.169	62.026	-6.823	-12.719	0.540	0.139	-0.055	2.175	-0.486	1.103	0.098	-1.052	-0.099	0.011	1.124	0.355	-1.476	-0.550	0.643	-2.123	
5.21898	0.01794	0.00020	550.042	146.010	-135.252	-0.393	-0.000	3.141	57477	-0.696	60.970	-6.858	-12.147	0.579	0.095	-0.066	2.899	-0.430	1.068	0.220	-1.765	-0.187	0.013	1.119	0.355	-1.487	-0.554	0.636	-2.113	
4.69734	0.02557	0.00017	545.726	147.863	-135.239	-0.393	-0.000	3.141	57761	-0.803	61.280	-7.044	-12.398	0.556	0.090	-0.019	2.534	-0.425	0.973	0.221	-1.551	-0.154	0.017	1.113	0.355	-1.504	-0.560	0.627	-2.099	
1.72474	0.00174	0.00039	544.101	148.428	-135.368	-0.393	0.000	3.141	57980	-0.746	60.929	-6.955	-11.817	0.590	0.084	-0.065	3.130	-0.370	0.753	0.270	-1.931	-0.203	0.018	1.113	0.355	-1.505	-0.561	0.626	-2.098	
6.87159	0.03015	0.00041	537.812	151.195	-135.277	-0.393	-0.000	3.141	58260	-1.011	60.780	-7.048	-12.031	0.554	0.123	-0.029	2.914	-0.705	0.848	0.141	-1.826	-0.183	0.022	1.106	0.355	-1.525	-0.568	0.615	-2.081	
1.31459	0.01109	0.00017	536.601	151.706	-135.260	-0.393	-0.000	3.142	58506	-0.450	60.377	-6.752	-12.275	0.650	0.244	-0.068	3.530	-0.060	1.235	0.398	-2.117	-0.214	0.024	1.103	0.355	-1.532	-0.571	0.611	-2.075	
5.43905	0.01772	0.00032	531.565	153.762	-135.249	-0.393	-0.000	3.141	58775	-0.937	59.858	-6.844	-11.455	0.606	0.086	-0.084	3.337	-0.371	0.615	0.271	-2.059	-0.197	0.027	1.099	0.355	-1.543	-0.576	0.605	-2.065	
4.63570	0.02545	0.00022	527.307	155.595	-135.255	-0.393	-0.000	3.141	59055	-0.863	60.070	-7.058	-11.640	0.546	0.060	-0.009	2.509	-0.334	0.932	0.260	-1.572	-0.141	0.032	1.094	0.355	-1.559	-0.582	0.596	-2.050	
1.14277	0.00122	0.00055	526.209	155.889	-135.368	-0.393	0.000	3.141	59273	-1.217	59.819	-6.995	-11.536	0.583	0.162	-0.050	3.221	-0.134	0.804	0.338	-2.039	-0.198	0.032	1.093	0.355	-1.560	-0.582	0.596	-2.049	
3.17388	0.01529	0.00070	523.276	157.094	-135.241	-0.393	-0.000	3.141	59555	-5.022	58.557	-11.952	-11.004	-0.744	1.297	-0.181	7.108	4.940	1.248	0.606	-2.225	-0.328	0.035	1.090	0.355	-1.569	-0.586	0.591	-2.040	
0.55551	0.00485	0.00028	522.787	157.358	-135.217	-0.393	-0.000	3.141	59778	-3.771	60.225	-10.615	-12.465	-0.335	1.221	0.050	6.927	8.300	-0.699	0.780	-1.803	-0.249	0.035	1.089	0.354	-1.572	-0.588	0.589	-2.037	
1.27894	0.07030	0.10687	524.059	157.483	-135.163	-0.286	0.000	-3.142	60039	-0.239	59.617	-7.028	-11.547	0.027	-0.157	-0.029	1.018	0.075	0.903	0.301	-0.423	-0.000	0.035	1.090	0.355	-1.569	-0.586	0.591	-2.108	
4.49397	0.26845	0.24727	527.929	155.203	-135.283	-0.039	0.000	3.141	60321	-0.339	59.736	-6.979	-11.520	0.317	-0.078	0.119	1.056	-0.051	1.129	0.276	-0.327	-0.009	0.032	1.094	0.355	-1.558	-0.581	0.597	-2.376	
0.61166	0.07110	0.03883	528.460	154.900	-135.291	-0.000	0.000	3.141	60600	-0.320	59.769	-6.945	-11.455	0.330	-0.038	0.017	1.434	-0.000	1.051	0.331	-0.563	-0.082	0.031	1.095	0.355	-1.555	-0.580	0.599	-2.447	
2.68941	0.00753	0.00032	525.773	154.985	-135.249	-0.000	-0.000	3.141	60789	-0.433	59.421	-7.050	-11.290	0.581	0.137	-0.067	3.042	0.077	1.193	0.528	-1.533	-0.137	0.031	1.093	0.355	-1.560	-0.583	0.596	-2.443	
6.90523	0.03290	0.00036	518.868	154.878	-135.271	0.000	0.000	3.141	61067	-0.308	59.564	-6.790	-11.277	0.556	0.087	-0.072	2.922	0.493	1.440	0.760	-1.541	-0.172	0.031	1.085	0.355	-1.583	-0.592	0.583	-2.428	
0.33438	0.00692	0.00020	518.538	154.928	-135.282	0.000	0.000	3.141	61312	-0.481	59.296	-6.686	-10.967	0.605	0.064	-0.096	3.063	0.212	1.156	0.644	-1.606	-0.171	0.031	1.084	0.355	-1.588	-0.594	0.580	-2.424	
5.13455	0.01894	0.00015	513.404	154.942	-135.220	-0.000	-0.000	3.141	61582	-0.516	59.105	-6.759	-11.507	0.676	0.219	-0.097	3.272	0.552	0.635	0.816	-1.792	-0.167	0.032	1.079	0.355	-1.600	-0.600	0.573	-2.415	
4.77580	0.02887	0.00028	508.628	155.001	-135.245	-0.000	-0.000	3.141	61862	-0.794	58.484	-6.974	-10.855	0.565	0.129	-0.055	2.705	0.604	0.854	0.822	-1.552	-0.161	0.032	1.072	0.355	-1.620	-0.610	0.562	-2.401	
1.58646	0.00162	0.00028	507.045	154.944	-135.324	-0.000	0.000	3.141	62096	-0.778	58.490	-6.828	-11.228	0.663	0.256	-0.077	2.799	0.684	0.900	0.909	-1.720	-0.178	0.032	1.072	0.355	-1.621	-0.610	0.562	-2.400	
6.87505	0.03351	0.00037	500.171	155.003	-135.237	-0.000	-0.000	3.141	62377	-0.954	58.010	-6.951	-10.449	0.552	0.141	-0.037	2.978	0.544	0.624	0.825	-1.750	-0.172	0.033	1.065	0.355	-1.643	-0.621	0.549	-2.383	
1.36278	0.01258	0.00021	498.808	155.025	-135.207	-0.000	-0.000	3.141	62615	-0.823	57.688	-6.872	-9.798	0.531	0.065	-0.059	2.759	0.808	0.827	0.940	-1.562	-0.156	0.033	1.062	0.355	-1.651	-0.626	0.544	-2.376	
1.86657	0.00557	0.00029	496.942	155.019	-135.255	0.000	-0.000	3.141	62816	-3.229	56.243	-9.858	-8.422	-0.339	0.240	-0.219	4.861	2.466	0.765	1.041	-2.010	-0.234	0.033	1.061	0.355	-1.655	-0.628	0.542	-2.373	
2.67114	0.01644	0.00101	494.292	154.859	-134.964	-0.000	-0.001	3.141	63095	-7.731	52.044	-14.218	-4.478	-1.938	0.335	-0.396	13.084	11.797	-0.605	1.575	-2.377	-0.521	0.034	1.057	0.354	-1.665	-0.634	0.537	-2.364	
0.30933	0.00198	0.00036	494.043	155.007	-135.072	-0.000	-0.001	3.142	63282	-9.351	60.010	-17.172	-7.074	-2.462	0.620	-0.275	14.899	12.873	-0.021	1.528	-2.237	-0.572	0.034	1.056	0.355	-1.666	-0.634	0.536	-2.363	
11.15208	0.02945	0.00110	494.371	155.123	-123.925	0.000	0.000	3.141	63530	0.286	56.672	-6.008	-11.335	0.295	-0.136	0.117	7.035	8.550	3.383	1.498	-1.281	-0.286	0.034	1.040	0.355	-1.672	-0.617	0.545	-2.377	
18.48825	0.07728	0.00046	495.949	154.864	-105.506	-0.000	-0.000	3.141	63812	-0.544	56.293	-6.552	-11.324	0.309	-0.029	0.088	1.857	0.366	1.944	0.568	-0.786	-0.096	0.034	0.995	0.355	-1.684	-0.572	0.569	-2.411	
0.44300	0.00723	0.00032	496.139	154.710	-105.137	-0.000	-0.000	3.141	64056	-0.587	56.621	-6.588	-11.391	0.319	-0.037	-0.110	2.081	0.558	1.276	0.692	-0.991	-0.182	0.034	0.990	0.355	-1.684	-0.568	0.571	-2.414	
0.04282	0.07529	0.11556	496.102	154.728	-105.150	-0.116	-0.000	3.141	64329	-0.628	56.535	-6.511	-11.308	0.228	-0.083	-0.067	2.237	0.310	1.090	0.579	-1.186	-0.231	0.034	0.990	0.355	-1.684	-0.568	0.571	-2.339	
0.08147	0.35700	0.39504	496.061	154.794	-105.174	-0.511	-0.000	3.141	64608	-0.704	56.422	-6.537	-11.393	0.320	-0.060	-0.145	2.246	-0.559	1.013	0.048	-1.381	-0.242	0.034	0.990	0.355	-1.684	-0.568	0.571	-1.982	
0.14916	0.44438	0.43671	495.986	154.919	-105.204	-0.948	-0.000	3.141	64890	-0.722	56.527	-6.530	-11.248	0.058	-0.036	-0.097	1.959	-1.499	1.027	-0.602	-1.386	-0.271	0.034	0.990	0.355	-1.684	-0.568	0.571	-1.538	
0.09289	0.43403	0.42752	495.938	154.999	-105.212	-1.375	-0.000	3.141	65168	-0.727	56.551	-6.523	-11.381	0.274	-0.065	-0.098	1.342	-2.096	0.987	-1.090	-1.102	-0.274	0.034	0.991	0.355	-1.684	-0.567	0.571	-1.104	
0.03817	0.24543	0.19291	495.917	155.030	-105.215	-1.568	-0.000	3.141	65448	-0.788	56.534	-6.546	-11.333	0.281	-0.058	-0.002	1.069	-2.093	0.958	-1.151	-0.951	-0.227	0.034	0.991	0.355	-1.684	-0.567	0.571	-0.858	
0.00874	0.01413	0.00283	495.913	155.038	-105.216	-1.571	-0.000	3.141	65670	-0.692	56.496	-6.490	-11.320	0.333	-0.042	-0.086	1.057	-2.215	0.913	-1.247	-0.976	-0.263	0.034	0.991	0.355	-1.684	-0.567	0.571	-0.844	
0.00352	0.10908	0.15563	495.913	155.034	-105.217	-1.727	-0.000	3.141	65952	-0.769	56.461	-6.533	-11.393	0.265	-0.038	-0.067	0.469	-2.449	0.932	-1.498	-0.648	-0.266	0.034	0.991	0.355	-1.684	-0.567	0.571	-0.735	
0.01017	0.38447	0.41322	495.916	155.025	-105.219	-2.140	-0.000	3.142	66230	-0.811	56.588	-6.608	-11.376	0.342	-0.039	-0.199	-0.645	-2.395	0.957	-1.639	0.049	-0.256	0.034	0.991	0.355	-1.684	-0.567	0.571	-0.351	
0.00718	0.44139	0.43979	495.921	155.019	-105.219	-2.580	-0.000	-3.141	66512	-0.784	56.554	-6.500	-11.328	0.443	-0.081	-0.282	-1.619	-1.879	0.921	-1.500	0.739	-0.258	0.034	0.991	0.355	-1.684	-0.567	0.571	0.091	
0.00555	0.43002	0.41149	495.923	155.014	-105.220	-2.991	-0.000	-3.141	66793	-0.708	56.601	-6.568	-11.370	0.213	-0.139	-0.128	-2.198	-1.289	0.904	-1.223	1.231	-0.300	0.034	0.991	0.355	-1.684	-0.567	0.571	0.521	
0.00213	0.20223	0.15061	495.924	155.012	-105.220	3.141	-0.000	-3.141	67073	-0.722	56.567	-6.540	-11.386	0.358	-0.060	-0.068	-2.151	-1.050	0.913	-1.094	1.227	-0.236	0.034	0.991	0.355	-1.684	-0.567	0.571	0.723	
0.44046	0.00380	0.00055	495.777	154.922	-105.625	-3.141	-0.001	-3.141	67309	-0.870	58.326	-7.012	-12.078	0.586	0.245	-0.153	-1.827	-0.779	-0.771	-0.896	1.288	-0.194	0.034	0.991	0.355	-1.684	-0.567	0.571	0.727	
18.07908	0.05496	0.00116	496.248	154.435	-123.692	3.141	0.000	-3.141	67592	-7.923	54.184	-15.353	-6.943	-1.705	1.429	-0.388	-8.952	-11.965	-0.342	-1.475	2.070	-0.443	0.033	1.024	0.354	-1.672	-0.599	0.556	0.749	
11.45598	0.05553	0.00067	496.064	154.895	-135.137	3.141	0.000	-3.141	67875	-9.131	52.904	-16.614	-5.856	-2.182	1.297	-0.404	-11.111	-15.412	-1.291	-1.518	2.013	-0.462	0.033	1.059	0.355	-1.659	-0.630	0.540	0.772	
0.16592	0.00054	0.00661	495.960	154.963	-135.247	-3.135	-0.000	-3.141	68092	-3.644	57.078	-10.529	-10.244	-0.631	0.611	0.051	-5.410	-12.005	-0.707	-1.312	1.055	-0.250	0.034	1.059	0.355	-1.659	-0.630	0.540	0.771	
2.28578	0.16474	0.20153	498.114	155.716	-135.370	-2.934	-0.001	3.141	68372	-0.336	57.921	-6.913	-10.307	0.279	-0.147	0.194	-1.148	-0.748	1.110	-0.699	0.456	-0.048	0.034	1.062	0.356	-1.653	-0.627	0.544	0.607	
2.86236	0.22615	0.18240	500.882	155.002	-135.222	-2.751	-0.000	-3.141	68653	-0.358	57.890	-6.854	-10.598	0.276	-0.090	0.041	-1.148	-0.741	1.107	-0.779	0.464	-0.087	0.033	1.064	0.355	-1.644	-0.622	0.549	0.381	
0.06014	0.01467	0.00236	500.929	154.969	-135.203	-2.749	-0.000	-3.141	68873	-0.434	57.752	-7.073	-10.424	0.569	0.209	-0.050	-2.009	-0.811	1.078	-0.951	1.059	-0.101	0.033	1.064	0.355	-1.643	-0.621	0.549	0.366	
6.44784	0.02490	0.00015	494.986	152.467	-135.204	-2.749	-0.000	-3.141	69168	-0.832	57.383	-7.192	-11.202	0.675	0.224	-0.105	-2.887	-0.617	0.930	-0.913	1.442	-0.088	0.030	1.059	0.355	-1.661	-0.631	0.539	0.376	
3.43317	0.02244	0.00017	491.825	151.129	-135.206	-2.749	-0.000	-3.141	69450	-0.090	57.027	-6.676	-9.673	0.518	0.100	-0.070	-2.210	-0.775	0.953	-0.951	1.162	-0.089	0.027	1.054	0.355	-1.676	-0.640	0.531	0.385	
2.93540	0.00811	0.00011	489.106	150.022	-135.241	-2.749	-0.000	-3.141	69686	-0.156	56.796	-6.782	-9.539	0.604	0.109	-0.077	-2.504	-0.804	0.905	-0.952	1.344	-0.079	0.026	1.052	0.355	-1.682	-0.643	0.528	0.389	
6.78576	0.03369	0.00021	482.833	147.434	-135.234	-2.749	0.000	-3.141	69968	-0.320	56.774	-6.876	-9.754	0.550	0.049	-0.073	-2.479	-0.719	1.517	-0.978	1.248	-0.101	0.021	1.045	0.355	-1.704	-0.656	0.515	0.403	
0.21176	0.00580	0.00010	482.633	147.367	-135.249	-2.749	0.000	-3.141	70194	-0.151	56.719	-6.686	-9.912	0.645	0.190	-0.093	-2.742	-0.818	1.075	-0.998	1.416	-0.101	0.020	1.043	0.355	-1.708	-0.659	0.512	0.405	
3.25837	0.01307	0.00025	479.640	146.079	-135.227	-2.749	0.000	-3.141	70479	-0.491	56.344	-7.017	-9.788	0.637	0.184	-0.096	-2.668	-0.727	1.263	-1.002	1.453	-0.101	0.019	1.040	0.355	-1.716	-0.664	0.508	0.411	
1.59485	0.01086	0.00026	478.175	145.450	-135.194	-2.749	0.000	-3.141	70760	-0.220	56.180	-6.756	-9.576	0.531	0.122	-0.013	-2.308	-0.717	0.992	-0.929	1.218	-0.092	0.017	1.038	0.355	-1.723	-0.669	0.504	0.416	
0.13373	0.02017	0.04250	478.045	145.444	-135.224	-2.707	0.000	-3.141	70964	-0.126	56.300	-6.713	-9.613	0.496	0.073	-0.039	-2.000	-0.657	1.329	-0.806	0.931	0.034	0.017	1.038	0.355	-1.724	-0.669	0.504	0.396	
0.08754	0.22982	0.25167	477.957	145.446	-135.225	-2.455	-0.000	-3.141	71244	-0.241	56.053	-6.727	-9.494	0.462	0.023	0.150	-1.656	-1.062	1.348	-0.946	0.617	0.034	0.017	1.038	0.355	-1.724	-0.669	0.504	0.166	
0.05900	0.14295	0.09846	477.901	145.428	-135.227	-2.356	-0.000	-3.141	71528	-0.298	56.106	-6.720	-9.505	0.400	0.009	0.068	-1.538	-1.276	1.357	-1.045	0.543	-0.035	0.017	1.038	0.355	-1.724	-0.669	0.504	0.023	
1.82992	0.00187	0.00043	476.515	144.238	-135.335	-2.356	-0.001	3.142	71744	-0.500	55.453	-6.823	-8.919	0.570	0.139	-0.049	-2.112	-1.778	1.101	-1.434	0.925	-0.060	0.017	1.038	0.355	-1.725	-0.669	0.504	0.024	
6.98092	0.02974	0.00048	471.663	139.220	-135.255	-2.356	-0.000	-3.142	72024	-0.278	55.216	-6.489	-9.081	0.526	0.098	-0.062	-1.796	-1.950	0.701	-1.496	0.801	-0.087	0.007	1.032	0.355	-1.745	-0.683	0.492	0.031	
1.12978	0.01024	0.00028	470.898	138.389	-135.226	-2.356	-0.000	-3.141	72265	0.954	56.514	-6.212	-8.917	0.607	0.133	-0.094	-1.618	-1.889	1.058	-1.522	0.719	-0.105	0.004	1.030	0.355	-1.751	-0.688	0.488	0.034	
4.26421	0.01308	0.00026	467.868	135.389	-135.246	-2.356	-0.000	-3.142	72494	-0.199	55.241	-6.578	-9.535	0.695	0.222	-0.058	-1.927	-1.535	1.038	-1.389	0.919	-0.052	-0.000	1.027	0.355	-1.760	-0.694	0.484	0.038	
5.65637	0.02874	0.00038	463.934	131.325	-135.184	-2.356	0.000	-3.141	72776	-0.153	55.148	-6.555	-8.714	0.498	0.041	-0.036	-1.600	-1.623	0.801	-1.361	0.651	-0.080	-0.010	1.021	0.355	-1.778	-0.708	0.473	0.047	
0.66342	0.00068	0.00061	463.397	130.942	-135.257	-2.356	-0.000	3.142	72993	0.005	54.523	-6.595	-8.197	0.592	0.137	-0.076	-2.247	-1.785	0.945	-1.496	1.027	-0.067	-0.010	1.021	0.355	-1.778	-0.708	0.473	0.047	
6.89620	0.02696	0.00057	458.572	126.015	-135.215	-2.356	0.000	-3.141	73274	-0.950	54.301	-6.914	-8.430	0.598	0.178	-0.058	-2.170	-1.552	1.124	-1.391	1.021	-0.047	-0.019	1.016	0.355	-1.795	-0.721	0.464	0.055	
2.47769	0.01586	0.00006	456.772	124.313	-135.225	-2.356	0.000	-3.141	73545	-0.036	54.517	-6.527	-7.922	0.635	0.151	-0.068	-1.686	-2.077	0.879	-1.641	0.797	-0.090	-0.024	1.014	0.355	-1.805	-0.729	0.458	0.060	
2.31835	0.00744	0.00025	455.104	122.702	-135.234	-2.356	0.000	3.142	73790	-0.797	51.840	-7.028	-4.861	-0.015	-0.716	-0.166	-3.574	-3.506	0.887	-1.563	1.074	-0.101	-0.026	1.012	0.355	-1.810	-0.733	0.456	0.062	
2.34476	0.01406	0.00101	453.804	120.763	-135.018	-2.357	0.001	-3.141	74072	-2.234	47.713	-7.752	-0.327	-0.955	-1.788	-0.269	-8.318	-10.242	-0.627	-1.850	1.080	-0.289	-0.031	1.009	0.355	-1.817	-0.741	0.450	0.067	
0.65736	0.00672	0.02101	453.202	120.845	-135.269	-2.336	-0.000	3.141	74305	0.007	54.617	-6.502	-9.028	0.163	-0.050	0.214	-2.021	-7.188	0.255	-1.439	0.150	-0.133	-0.031	1.010	0.354	-1.818	-0.741	0.451	0.060	
3.19142	0.20152	0.22836	455.171	123.355	-135.365	-2.107	-0.001	3.141	74584	-0.668	53.701	-6.595	-8.280	0.303	-0.067	0.230	0.202	-1.379	0.522	-1.093	-0.356	-0.069	-0.026	1.012	0.355	-1.811	-0.734	0.455	-0.141	
2.32757	0.18988	0.14363	457.092	124.660	-135.210	-1.964	-0.000	3.141	74864	-0.785	53.829	-6.650	-8.543	0.247	-0.020	0.056	0.116	-1.815	0.564	-1.293	-0.314	-0.120	-0.023	1.014	0.355	-1.803	-0.728	0.459	-0.330	
0.39841	0.00337	0.00020	456.998	124.272	-135.206	-1.963	-0.000	3.142	75099	-0.391	53.662	-6.518	-7.834	0.562	0.116	0.043	-0.664	-1.827	0.885	-1.416	0.122	0.003	-0.023	1.014	0.355	-1.803	-0.728	0.459	-0.334	
7.05560	0.02105	0.00016	454.219	117.787	-135.217	-1.963	-0.000	3.141	75380	-1.169	53.157	-6.845	-8.109	0.584	0.174	0.031	-1.617	-1.901	0.841	-1.378	0.518	0.033	-0.035	1.011	0.355	-1.815	-0.738	0.453	-0.333	
2.46241	0.01222	0.00028	453.361	115.479	-135.189	-1.963	-0.000	-3.142	75659	0.249	53.824	-6.264	-8.027	0.534	0.114	0.036	-1.007	-2.191	1.061	-1.554	0.230	-0.018	-0.042	1.009	0.355	-1.822	-0.744	0.449	-0.333	
2.61021	0.00461	0.00014	452.294	113.098	-135.238	-1.963	-0.000	3.142	75845	0.081	53.310	-6.468	-7.397	0.601	0.135	0.019	-1.336	-2.319	1.142	-1.583	0.426	0.027	-0.045	1.008	0.355	-1.824	-0.746	0.448	-0.333	
6.86720	0.02321	0.00011	449.668	106.752	-135.223	-1.963	-0.000	3.142	76125	-0.196	53.357	-6.480	-7.752	0.556	0.123	0.020	-1.493	-2.047	1.109	-1.457	0.440	0.015	-0.059	1.004	0.355	-1.837	-0.758	0.440	-0.333	
0.44449	0.00542	0.00030	449.527	106.331	-135.207	-1.963	0.000	-3.142	76336	0.194	53.552	-6.296	-7.941	0.642	0.205	0.018	-1.879	-1.959	0.917	-1.319	0.604	0.036	-0.062	1.004	0.355	-1.840	-0.760	0.439	-0.333	
5.38541	0.01317	0.00039	447.449	101.363	-135.207	-1.963	-0.000	3.141	76608	0.099	53.127	-6.366	-7.581	0.637	0.180	0.014	-1.790	-2.362	1.260	-1.579	0.573	0.024	-0.070	1.002	0.355	-1.846	-0.767	0.435	-0.333	
4.70109	0.02015	0.00033	445.654	97.018	-135.227	-1.963	0.000	3.142	76893	-0.099	53.008	-6.473	-7.564	0.548	0.089	0.017	-0.939	-2.255	0.792	-1.607	0.171	-0.012	-0.082	0.999	0.355	-1.857	-0.777	0.429	-0.333	
0.38195	0.00014	0.00030	445.493	96.673	-135.258	-1.963	-0.000	3.141	77077	0.102	51.444	-6.075	-5.236	0.286	-0.550	-0.055	-2.047	-3.149	1.004	-1.566	0.508	0.006	-0.082	0.999	0.355	-1.857	-0.777	0.429	-0.333	
3.40023	0.01086	0.00114	444.747	93.365	-135.006	-1.963	0.000	-3.141	77360	-0.577	46.960	-5.955	0.960	-0.743	-2.445	-0.216	-6.347	-12.186	0.896	-2.320	0.601	-0.192	-0.089	0.997	0.355	-1.862	-0.783	0.426	-0.333	
1.02409	0.00558	0.00015	444.268	92.461	-135.054	-1.963	0.000	-3.141	77607	-2.361	44.504	-7.204	3.206	-1.340	-2.610	-0.077	-7.836	-16.323	-1.638	-2.125	0.566	-0.267	-0.092	0.996	0.355	-1.865	-0.786	0.424	-0.333	
1.45473	0.04525	0.07786	443.441	93.575	-135.491	-1.886	-0.001	3.140	77844	-0.216	52.880	-6.369	-7.513	0.058	-0.090	0.224	0.034	-2.172	1.127	-0.874	-0.385	-0.062	-0.091	0.997	0.355	-1.864	-0.784	0.425	-0.378	
4.63613	0.25649	0.25737	445.752	97.578	-135.132	-1.628	-0.000	3.141	78125	-0.356	52.633	-6.296	-7.537	0.173	-0.122	0.147	0.736	-1.340	0.861	-0.832	-0.712	-0.056	-0.082	0.999	0.355	-1.857	-0.777	0.430	-0.634	
0.99314	0.09171	0.05729	446.201	98.461	-135.213	-1.571	-0.000	3.141	78405	-0.094	52.790	-6.290	-7.677	0.258	-0.024	0.094	0.866	-1.571	0.725	-0.988	-0.772	-0.097	-0.079	1.000	0.355	-1.854	-0.774	0.431	-0.726	
2.59235	0.00402	0.00021	446.188	95.868	-135.228	-1.571	-0.000	3.141	78624	-0.184	53.019	-6.614	-7.718	0.564	0.170	0.156	-0.603	-1.943	0.953	-1.141	-0.037	0.112	-0.082	0.999	0.355	-1.855	-0.775	0.431	-0.728	
6.86711	0.02010	0.00049	446.273	89.002	-135.186	-1.570	-0.000	3.141	78902	-0.272	52.863	-6.586	-7.524	0.528	0.112	0.106	-0.886	-1.955	1.049	-1.155	0.067	0.107	-0.097	0.998	0.355	-1.859	-0.780	0.428	-0.738	
0.44574	0.00459	0.00015	446.247	88.557	-135.194	-1.570	-0.000	3.141	79116	0.492	53.130	-6.128	-7.548	0.577	0.130	0.158	-0.670	-1.990	1.325	-1.146	0.015	0.101	-0.101	0.998	0.355	-1.860	-0.780	0.428	-0.741	
5.04414	0.01079	0.00039	446.363	83.514	-135.182	-1.571	-0.000	3.142	79388	0.034	52.531	-6.345	-7.353	0.582	0.142	0.140	-0.139	-2.235	1.182	-1.335	-0.204	0.117	-0.110	0.997	0.355	-1.862	-0.783	0.427	-0.746	
5.04294	0.01795	0.00014	446.310	78.472	-135.176	-1.571	-0.000	3.142	79669	-0.073	52.762	-6.434	-7.355	0.531	0.126	0.108	-0.189	-2.279	1.147	-1.383	-0.281	0.065	-0.123	0.997	0.355	-1.866	-0.786	0.425	-0.756	
