TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
3.34687	0.01084	0.00133	440.808	97.258	-135.508	-1.963	-0.001	3.141	108415	-0.660	52.332	-6.505	-7.379	0.250	-0.023	0.012	0.288	-1.854	0.583	-1.244	-0.412	-0.152	-0.082	0.996	0.354	-1.870	-0.791	0.423	-0.316	
1.47614	0.00589	0.00113	441.877	98.244	-135.251	-1.964	-0.001	-3.141	108666	-0.436	52.563	-6.379	-7.554	0.329	-0.031	0.001	0.021	-1.924	0.665	-1.406	-0.267	-0.114	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.316	
0.11098	0.00025	0.00017	441.982	98.277	-135.236	-1.963	-0.000	-3.141	108903	-0.504	52.402	-6.411	-7.451	0.332	-0.035	0.178	-0.084	-1.609	0.695	-1.177	-0.207	-0.015	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.316	
0.01177	0.05038	0.07281	441.980	98.265	-135.238	-1.891	-0.001	-3.141	109185	-0.402	52.466	-6.409	-7.388	0.229	-0.046	0.169	0.082	-1.501	0.782	-1.055	-0.332	0.004	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.367	
0.01796	0.18842	0.20011	441.965	98.274	-135.242	-1.691	-0.001	-3.142	109462	-0.461	52.474	-6.392	-7.474	0.247	-0.047	0.199	0.439	-1.425	0.810	-0.936	-0.540	-0.024	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.555	
0.01222	0.14101	0.11503	441.955	98.280	-135.246	-1.576	-0.000	3.142	109743	-0.452	52.447	-6.410	-7.511	0.241	-0.040	0.086	0.551	-1.439	0.809	-0.915	-0.608	-0.040	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.696	
0.00177	0.01313	0.00480	441.954	98.281	-135.246	-1.571	-0.000	3.142	110008	-0.430	52.446	-6.398	-7.476	0.240	-0.040	0.080	0.633	-1.532	0.774	-0.974	-0.653	-0.076	-0.078	0.996	0.354	-1.867	-0.788	0.424	-0.709	
0.42341	0.00006	0.00047	441.921	97.859	-135.267	-1.571	-0.001	3.141	110210	0.047	52.449	-6.229	-7.065	0.540	0.048	0.166	-0.186	-1.787	1.104	-1.031	-0.177	0.094	-0.079	0.996	0.354	-1.867	-0.788	0.424	-0.709	
6.83211	0.01763	0.00049	441.915	91.027	-135.285	-1.571	-0.000	3.142	110490	-1.515	52.742	-7.235	-7.347	0.545	0.182	0.148	-1.079	-1.782	1.319	-1.041	0.198	0.154	-0.092	0.995	0.354	-1.871	-0.792	0.422	-0.718	
2.68309	0.01096	0.00011	441.932	88.344	-135.250	-1.571	-0.000	-3.142	110768	-0.263	52.333	-6.427	-7.255	0.498	0.112	0.124	-0.238	-2.095	0.980	-1.272	-0.215	0.068	-0.101	0.995	0.354	-1.873	-0.794	0.421	-0.724	
0.03071	0.00008	0.00009	441.950	88.320	-135.250	-1.571	-0.000	-3.142	110991	2.421	52.537	-5.148	-7.243	0.503	0.029	0.164	-0.347	-2.093	1.116	-1.254	-0.172	0.068	-0.101	0.995	0.354	-1.873	-0.794	0.421	-0.724	
3.70351	0.00728	0.00011	441.994	84.616	-135.256	-1.571	-0.000	-3.142	111206	-0.149	52.211	-6.526	-7.027	0.550	0.166	0.174	-0.704	-2.173	1.331	-1.270	0.014	0.139	-0.107	0.994	0.354	-1.874	-0.796	0.420	-0.728	
6.28852	0.01977	0.00009	441.962	78.328	-135.245	-1.571	-0.000	-3.142	111487	-0.036	52.332	-6.367	-7.118	0.497	0.073	0.129	-0.269	-2.052	1.109	-1.210	-0.220	0.085	-0.122	0.993	0.354	-1.878	-0.800	0.418	-0.739	
0.03357	0.00174	0.00017	441.931	78.338	-135.252	-1.571	-0.000	-3.142	111738	-0.266	52.266	-6.438	-7.188	0.495	0.070	0.122	-0.449	-1.906	1.202	-1.104	-0.117	0.085	-0.124	0.993	0.354	-1.878	-0.800	0.418	-0.740	
1.09736	0.00051	0.00026	441.887	77.242	-135.284	-1.571	-0.000	3.141	111970	-0.028	52.258	-6.509	-7.083	0.571	0.193	0.166	-1.054	-2.179	1.401	-1.232	0.166	0.145	-0.124	0.993	0.354	-1.878	-0.800	0.418	-0.740	
7.17440	0.02014	0.00026	442.001	70.068	-135.249	-1.571	-0.000	-3.142	112254	0.099	51.973	-6.202	-7.063	0.544	0.127	0.123	-0.489	-2.083	1.153	-1.257	-0.065	0.138	-0.140	0.992	0.354	-1.882	-0.804	0.416	-0.751	
1.73257	0.00840	0.00026	441.905	68.338	-135.245	-1.571	-0.000	3.142	112508	-0.120	52.290	-6.442	-7.198	0.534	0.146	0.117	-0.375	-2.124	1.112	-1.277	-0.151	0.084	-0.146	0.992	0.354	-1.883	-0.806	0.415	-0.756	
