TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
0.98006	0.04453	0.07465	580.406	-57.963	-134.972	-1.889	-0.000	-3.141	36420	0.220	62.771	-7.118	-13.077	0.580	0.134	0.001	-0.997	-2.015	1.516	-0.836	0.304	0.116	-0.337	1.136	0.354	-1.440	-0.538	0.662	-0.964	
3.19134	0.25664	0.25702	579.161	-60.896	-135.146	-1.632	-0.000	-3.141	36700	0.257	62.564	-7.172	-13.014	0.560	0.058	0.142	-0.810	-2.291	1.675	-0.891	0.286	0.169	-0.343	1.135	0.354	-1.443	-0.540	0.660	-1.221	
0.79384	0.09790	0.06150	578.861	-61.631	-135.131	-1.571	-0.000	-3.141	36981	0.024	62.809	-7.243	-13.120	0.572	0.060	0.088	-0.788	-2.283	1.797	-0.873	0.259	0.133	-0.345	1.135	0.354	-1.445	-0.540	0.659	-1.318	
2.61645	0.00351	0.00026	578.774	-59.017	-135.185	-1.571	-0.000	-3.141	37214	-0.327	62.451	-7.219	-12.971	0.574	0.108	-0.073	0.568	-2.374	1.313	-1.053	-0.623	-0.109	-0.343	1.135	0.354	-1.445	-0.540	0.659	-1.316	
6.92424	0.01814	0.00049	578.949	-52.095	-135.112	-1.571	-0.000	-3.141	37493	0.007	62.465	-7.062	-13.056	0.556	0.034	-0.048	0.666	-2.199	1.297	-0.936	-0.642	-0.089	-0.331	1.134	0.354	-1.448	-0.541	0.658	-1.302	
0.44925	0.00396	0.00005	578.886	-51.651	-135.141	-1.571	-0.000	-3.141	37739	-1.243	62.845	-7.614	-13.039	0.553	0.080	-0.089	0.608	-2.128	1.270	-0.891	-0.630	-0.097	-0.328	1.133	0.354	-1.448	-0.541	0.657	-1.299	
4.79699	0.00909	0.00030	578.841	-46.855	-135.107	-1.571	-0.001	-3.141	38009	-0.367	62.497	-7.132	-12.997	0.597	0.098	-0.100	1.032	-2.240	1.174	-1.029	-0.823	-0.136	-0.322	1.133	0.354	-1.449	-0.542	0.657	-1.293	
5.29207	0.01605	0.00019	578.822	-41.563	-135.139	-1.571	-0.000	-3.141	38292	-0.298	62.618	-7.219	-13.066	0.577	0.036	-0.047	0.382	-2.160	1.185	-0.908	-0.508	-0.070	-0.311	1.132	0.354	-1.451	-0.542	0.656	-1.281	
0.30665	0.00028	0.00007	578.842	-41.257	-135.136	-1.571	-0.001	-3.141	38513	-0.108	62.471	-6.902	-12.943	0.606	0.077	-0.111	0.471	-2.300	1.386	-1.004	-0.613	-0.117	-0.311	1.132	0.354	-1.451	-0.542	0.656	-1.281	
6.94109	0.01538	0.00026	578.741	-34.316	-135.158	-1.571	-0.001	-3.141	38794	1.308	62.393	-6.285	-13.135	0.628	0.056	-0.077	0.860	-2.388	1.367	-1.083	-0.792	-0.134	-0.301	1.132	0.354	-1.453	-0.543	0.655	-1.270	
2.64628	0.00960	0.00012	578.725	-31.670	-135.138	-1.571	-0.001	-3.141	39075	-0.265	62.500	-7.171	-12.993	0.566	0.080	-0.051	0.553	-2.206	1.336	-0.981	-0.568	-0.077	-0.295	1.131	0.354	-1.454	-0.543	0.655	-1.263	
2.29160	0.00257	0.00016	578.717	-29.379	-135.172	-1.571	-0.001	-3.141	39277	-0.284	62.180	-7.154	-12.905	0.581	0.094	-0.117	0.575	-2.361	1.221	-1.071	-0.666	-0.133	-0.293	1.131	0.354	-1.454	-0.543	0.655	-1.261	
6.87874	0.01772	0.00010	578.690	-22.500	-135.166	-1.571	-0.001	-3.141	39558	-0.085	62.405	-7.059	-13.003	0.587	0.085	-0.027	0.403	-2.136	1.133	-0.987	-0.563	-0.089	-0.281	1.131	0.354	-1.455	-0.544	0.654	-1.248	
0.76347	0.00445	0.00023	578.748	-21.739	-135.139	-1.571	-0.001	-3.141	39790	-1.233	62.280	-7.532	-12.824	0.569	0.090	-0.094	0.557	-2.149	1.261	-0.963	-0.614	-0.087	-0.278	1.131	0.354	-1.455	-0.544	0.654	-1.245	
4.82028	0.00880	0.00008	578.791	-16.919	-135.134	-1.571	-0.001	-3.141	40059	-0.207	62.450	-7.106	-12.941	0.584	0.089	-0.112	0.767	-2.381	1.076	-1.109	-0.775	-0.163	-0.271	1.131	0.354	-1.455	-0.544	0.654	-1.239	
5.35195	0.01590	0.00040	578.884	-11.568	-135.146	-1.571	-0.001	-3.141	40341	-0.345	62.288	-7.186	-12.916	0.583	0.084	-0.059	0.521	-2.147	1.151	-0.993	-0.591	-0.093	-0.260	1.131	0.354	-1.456	-0.544	0.653	-1.227	
0.23587	0.00011	0.00002	578.889	-11.332	-135.143	-1.571	-0.001	-3.141	40558	-0.399	62.310	-7.171	-12.814	0.568	0.066	-0.103	0.098	-2.238	1.161	-1.028	-0.487	-0.121	-0.260	1.131	0.354	-1.456	-0.544	0.653	-1.227	
6.79409	0.01459	0.00021	578.831	-4.539	-135.176	-1.571	-0.001	-3.141	40837	1.493	62.338	-6.124	-13.181	0.622	0.048	-0.081	1.129	-2.192	1.077	-1.051	-0.901	-0.162	-0.250	1.130	0.354	-1.456	-0.544	0.653	-1.217	
2.87225	0.00996	0.00018	578.800	-1.667	-135.169	-1.571	-0.001	-3.141	41120	-0.868	62.344	-7.366	-12.931	0.571	0.085	-0.057	0.545	-2.160	1.242	-0.993	-0.576	-0.081	-0.243	1.130	0.354	-1.457	-0.544	0.653	-1.210	
2.52502	0.00310	0.00008	578.813	0.858	-135.159	-1.571	-0.001	-3.141	41338	-0.582	62.229	-7.165	-12.877	0.568	0.058	-0.105	0.603	-2.211	1.105	-1.029	-0.694	-0.138	-0.241	1.130	0.354	-1.457	-0.544	0.653	-1.207	
6.92249	0.01721	0.00004	578.787	7.781	-135.161	-1.571	-0.001	-3.141	41619	-0.145	62.106	-6.982	-12.867	0.561	0.020	-0.072	0.752	-2.050	1.162	-0.931	-0.736	-0.134	-0.229	1.130	0.354	-1.456	-0.544	0.653	-1.195	
0.51807	0.00404	0.00004	578.788	8.299	-135.159	-1.571	-0.001	-3.141	41841	-2.395	62.073	-8.003	-12.751	0.525	0.051	-0.102	0.421	-1.969	1.212	-0.884	-0.563	-0.094	-0.226	1.130	0.354	-1.456	-0.544	0.653	-1.192	
3.84949	0.00631	0.00036	578.809	12.148	-135.164	-1.571	-0.001	-3.141	42072	-0.587	62.137	-7.100	-12.932	0.516	-0.010	-0.113	0.654	-1.821	1.063	-0.842	-0.717	-0.163	-0.221	1.131	0.354	-1.456	-0.544	0.653	-1.188	
6.25344	0.01667	0.00018	578.893	18.401	-135.169	-1.571	-0.001	-3.141	42352	-0.479	62.216	-7.176	-13.006	0.482	-0.012	-0.085	0.665	-1.615	0.980	-0.732	-0.638	-0.143	-0.209	1.131	0.354	-1.456	-0.544	0.653	-1.177	
0.05903	0.00133	0.00016	578.917	18.347	-135.171	-1.571	-0.001	-3.141	42559	-0.097	62.186	-6.885	-12.925	0.479	-0.043	-0.104	1.246	-1.746	0.988	-0.816	-0.957	-0.197	-0.209	1.131	0.354	-1.455	-0.544	0.653	-1.176	
5.78619	0.01126	0.00062	578.685	24.129	-135.213	-1.571	-0.001	-3.141	42837	-0.138	62.401	-6.932	-13.166	0.398	-0.077	-0.123	1.324	-1.306	0.869	-0.601	-0.927	-0.211	-0.200	1.131	0.354	-1.455	-0.544	0.654	-1.168	
4.22690	0.01313	0.00039	578.729	28.355	-135.209	-1.571	-0.001	-3.141	43120	-0.372	62.083	-7.111	-13.023	0.427	-0.070	-0.084	0.753	-1.423	1.071	-0.594	-0.627	-0.161	-0.191	1.132	0.354	-1.454	-0.543	0.655	-1.159	
1.16546	0.00049	0.00029	578.737	29.521	-135.190	-1.571	-0.001	-3.141	43337	-0.066	62.092	-6.804	-13.046	0.381	-0.104	-0.109	0.806	-1.341	0.810	-0.599	-0.752	-0.205	-0.191	1.132	0.354	-1.454	-0.543	0.655	-1.159	
7.07529	0.01643	0.00038	578.889	36.594	-135.162	-1.571	-0.001	-3.141	43619	-0.316	62.444	-7.120	-13.114	0.362	-0.079	-0.057	0.609	-1.135	0.836	-0.479	-0.593	-0.192	-0.179	1.132	0.354	-1.452	-0.543	0.655	-1.147	
1.72041	0.00708	0.00045	578.679	38.300	-135.247	-1.571	-0.001	-3.141	43899	-2.559	62.556	-8.083	-13.092	0.338	-0.019	-0.098	0.565	-1.444	1.014	-0.633	-0.547	-0.155	-0.174	1.132	0.354	-1.452	-0.542	0.656	-1.143	
3.81423	0.00611	0.00038	578.746	42.113	-135.207	-1.571	-0.001	-3.141	44134	-0.505	62.245	-7.017	-12.993	0.337	-0.110	-0.107	0.795	-1.310	0.928	-0.555	-0.710	-0.222	-0.169	1.132	0.354	-1.451	-0.542	0.656	-1.138	
6.31041	0.01663	0.00025	578.720	48.423	-135.232	-1.571	-0.000	-3.141	44416	-0.449	62.146	-7.098	-12.991	0.353	-0.095	-0.071	0.790	-1.263	0.973	-0.533	-0.644	-0.181	-0.157	1.133	0.354	-1.449	-0.542	0.657	-1.127	
0.08443	0.00131	0.00030	578.708	48.342	-135.249	-1.571	-0.000	-3.141	44623	-1.359	62.346	-7.503	-13.156	0.346	-0.068	-0.109	1.031	-1.390	0.930	-0.606	-0.800	-0.203	-0.156	1.133	0.354	-1.449	-0.541	0.657	-1.127	
5.04124	0.00910	0.00017	578.672	53.383	-135.233	-1.571	-0.000	-3.141	44867	-0.653	61.893	-7.072	-12.850	0.302	-0.130	-0.122	0.848	-1.289	0.926	-0.563	-0.741	-0.238	-0.149	1.134	0.354	-1.448	-0.541	0.658	-1.121	
5.07122	0.01487	0.00035	578.841	58.451	-135.211	-1.571	-0.000	-3.141	45149	-0.501	62.587	-7.217	-13.208	0.350	-0.071	-0.071	0.809	-1.216	0.775	-0.523	-0.656	-0.185	-0.138	1.135	0.354	-1.446	-0.540	0.659	-1.111	
0.18435	0.00022	0.00014	578.809	58.632	-135.222	-1.571	-0.000	-3.141	45354	-0.675	62.032	-7.095	-12.774	0.294	-0.144	-0.113	0.975	-1.323	0.778	-0.585	-0.808	-0.234	-0.138	1.135	0.354	-1.446	-0.540	0.659	-1.111	
6.78539	0.01400	0.00015	578.806	65.418	-135.240	-1.571	-0.000	-3.141	45637	1.649	62.565	-6.028	-13.484	0.350	-0.129	-0.103	1.429	-1.201	0.645	-0.557	-0.961	-0.262	-0.128	1.135	0.354	-1.443	-0.540	0.660	-1.102	
2.89942	0.00994	0.00021	578.848	68.317	-135.213	-1.571	-0.000	-3.141	45919	-0.987	62.591	-7.378	-13.192	0.342	-0.065	-0.080	0.845	-1.363	1.186	-0.586	-0.675	-0.178	-0.121	1.136	0.354	-1.441	-0.539	0.661	-1.095	
2.50007	0.00292	0.00036	578.914	70.815	-135.145	-1.571	-0.001	-3.141	46137	-0.675	62.666	-7.171	-13.323	0.299	-0.094	-0.099	1.223	-1.282	0.931	-0.566	-0.883	-0.242	-0.118	1.136	0.354	-1.441	-0.539	0.661	-1.094	
6.92197	0.01685	0.00038	578.746	77.735	-135.213	-1.571	-0.001	-3.141	46417	-0.284	62.744	-6.921	-13.427	0.359	-0.068	-0.051	1.284	-1.317	0.815	-0.584	-0.885	-0.230	-0.106	1.137	0.354	-1.438	-0.538	0.663	-1.083	
0.57562	0.00418	0.00036	578.626	78.296	-135.257	-1.571	-0.001	3.141	46665	-1.753	62.043	-7.507	-12.846	0.296	-0.120	-0.119	0.825	-1.449	0.994	-0.638	-0.723	-0.202	-0.103	1.138	0.354	-1.437	-0.538	0.664	-1.080	
4.73613	0.00835	0.00042	578.772	83.030	-135.243	-1.571	-0.000	-3.141	46931	-0.735	62.641	-7.172	-13.158	0.283	-0.141	-0.106	0.760	-1.177	0.937	-0.505	-0.725	-0.241	-0.097	1.138	0.354	-1.435	-0.537	0.665	-1.075	
5.40791	0.01551	0.00037	578.600	88.435	-135.289	-1.571	-0.001	3.141	47213	-0.617	62.819	-7.153	-13.269	0.336	-0.126	-0.060	0.848	-1.274	1.008	-0.534	-0.699	-0.183	-0.085	1.140	0.354	-1.432	-0.536	0.667	-1.066	
0.18122	0.00019	0.00005	578.595	88.612	-135.253	-1.571	-0.001	3.142	47431	-0.726	62.619	-7.169	-13.481	0.288	-0.121	-0.128	1.188	-1.159	0.769	-0.512	-0.875	-0.246	-0.085	1.140	0.354	-1.432	-0.536	0.667	-1.066	
6.83322	0.01413	0.00046	578.802	95.442	-135.216	-1.571	-0.001	-3.141	47713	1.480	62.553	-5.928	-13.207	0.315	-0.205	-0.083	1.526	-1.361	0.945	-0.594	-1.024	-0.267	-0.075	1.141	0.354	-1.428	-0.535	0.669	-1.057	
2.88568	0.00974	0.00014	578.772	98.327	-135.228	-1.571	-0.001	-3.141	47998	-0.844	62.862	-7.248	-13.417	0.327	-0.101	-0.061	0.987	-1.300	1.078	-0.564	-0.751	-0.191	-0.068	1.142	0.354	-1.426	-0.534	0.670	-1.051	
0.05443	0.00008	0.00009	578.759	98.380	-135.223	-1.571	-0.001	-3.141	48214	-0.445	62.795	-7.023	-13.318	0.331	-0.105	-0.039	0.974	-1.432	1.058	-0.617	-0.755	-0.182	-0.068	1.142	0.354	-1.426	-0.534	0.670	-1.051	
0.02604	0.00007	0.00004	578.765	98.355	-135.222	-1.571	-0.001	-3.141	48489	-0.569	62.799	-7.060	-13.339	0.335	-0.105	-0.035	1.066	-1.398	1.046	-0.616	-0.798	-0.176	-0.068	1.142	0.354	-1.426	-0.534	0.670	-1.051	
0.15171	0.00528	0.01823	578.758	98.506	-135.215	-1.553	-0.001	-3.141	48678	-0.878	62.747	-7.174	-13.398	0.327	-0.102	0.263	1.051	-1.070	1.004	-0.439	-0.753	-0.047	-0.067	1.142	0.354	-1.426	-0.534	0.670	-1.057	
2.22662	0.19463	0.23066	578.777	100.733	-135.238	-1.322	-0.001	-3.141	48959	-0.639	62.876	-7.050	-13.471	0.293	-0.151	0.189	1.136	-0.531	0.919	-0.097	-0.755	-0.039	-0.064	1.142	0.354	-1.425	-0.534	0.671	-1.251	
1.28953	0.18490	0.14399	578.727	102.021	-135.229	-1.178	-0.001	3.141	49238	-0.679	62.774	-7.111	-13.365	0.325	-0.099	0.090	1.217	-0.690	0.934	-0.162	-0.771	-0.064	-0.061	1.143	0.354	-1.423	-0.534	0.671	-1.436	
0.25526	0.00291	0.00011	578.603	102.244	-135.239	-1.178	-0.001	3.141	49457	-0.819	63.602	-7.297	-13.552	0.565	0.100	-0.076	1.574	-1.714	1.132	-0.684	-1.130	-0.164	-0.061	1.143	0.354	-1.423	-0.534	0.671	-1.439	
6.78488	0.01597	0.00023	576.081	108.543	-135.213	-1.178	-0.001	-3.142	49740	1.546	63.172	-6.025	-13.875	0.659	0.026	-0.056	1.816	-2.099	1.414	-0.914	-1.336	-0.172	-0.052	1.141	0.354	-1.428	-0.535	0.669	-1.427	
2.91993	0.01106	0.00015	574.980	111.247	-135.210	-1.178	-0.001	-3.141	50019	-1.152	62.876	-7.353	-13.138	0.519	0.038	-0.031	1.549	-1.857	1.229	-0.746	-1.081	-0.122	-0.046	1.140	0.354	-1.431	-0.536	0.667	-1.419	
2.46494	0.00333	0.00021	574.000	113.508	-135.274	-1.178	-0.001	3.142	50237	-1.125	62.767	-7.282	-13.093	0.593	0.113	-0.084	2.000	-2.123	1.071	-0.936	-1.417	-0.190	-0.044	1.140	0.354	-1.432	-0.536	0.667	-1.417	
6.99927	0.01883	0.00042	571.406	120.009	-135.253	-1.178	-0.000	-3.141	50519	-0.477	62.918	-7.032	-13.203	0.570	0.103	-0.041	1.842	-2.071	1.236	-0.933	-1.326	-0.162	-0.033	1.138	0.354	-1.437	-0.538	0.663	-1.403	
0.55181	0.00477	0.00014	571.220	120.526	-135.203	-1.178	-0.001	-3.141	50741	-0.765	62.665	-7.095	-13.121	0.552	0.103	-0.036	1.594	-1.956	1.174	-0.872	-1.143	-0.138	-0.030	1.137	0.354	-1.438	-0.538	0.663	-1.399	
0.05106	0.00009	0.00008	571.208	120.575	-135.205	-1.178	-0.001	-3.141	50956	-0.630	62.785	-7.116	-13.196	0.551	0.097	-0.033	1.538	-1.910	1.101	-0.844	-1.100	-0.129	-0.030	1.137	0.354	-1.438	-0.538	0.663	-1.399	
0.00887	0.00002	0.00001	571.203	120.583	-135.206	-1.178	-0.001	-3.141	51237	-0.604	62.693	-7.085	-13.149	0.538	0.095	0.029	1.607	-1.891	1.095	-0.836	-1.156	-0.137	-0.030	1.137	0.354	-1.438	-0.538	0.663	-1.399	
0.47255	0.01772	0.04132	570.978	120.996	-135.250	-1.137	-0.001	-3.141	51423	-0.656	62.729	-7.036	-13.218	0.607	0.135	0.142	1.933	-1.567	1.141	-0.644	-1.266	0.004	-0.030	1.137	0.354	-1.438	-0.538	0.663	-1.417	
3.15014	0.22681	0.25282	569.788	123.912	-135.210	-0.884	-0.001	-3.142	51705	-0.644	62.884	-7.110	-13.177	0.614	0.108	0.164	1.781	-1.266	1.101	-0.386	-1.206	0.035	-0.025	1.137	0.354	-1.440	-0.539	0.662	-1.644	
1.26757	0.13854	0.09851	569.231	125.051	-135.224	-0.785	-0.001	3.141	51985	-0.846	62.641	-7.155	-13.088	0.585	0.111	0.137	2.004	-1.185	1.131	-0.344	-1.266	0.001	-0.022	1.136	0.354	-1.441	-0.539	0.661	-1.782	
1.28737	0.00078	0.00056	568.262	125.896	-135.281	-0.786	-0.000	3.141	52203	-1.183	62.596	-7.106	-12.909	0.622	0.084	-0.030	2.635	-1.054	1.225	-0.307	-1.668	-0.141	-0.022	1.136	0.354	-1.442	-0.539	0.661	-1.782	
7.11856	0.02450	0.00061	563.286	130.986	-135.231	-0.785	-0.001	3.141	52486	-0.919	62.250	-7.225	-12.783	0.548	0.097	-0.033	2.123	-1.444	0.981	-0.440	-1.444	-0.146	-0.013	1.131	0.354	-1.456	-0.544	0.654	-1.766	
1.55775	0.01000	0.00019	562.196	132.099	-135.225	-0.785	-0.001	3.141	52767	-2.793	62.661	-8.079	-12.138	0.521	0.079	-0.049	2.231	-1.130	1.095	-0.326	-1.404	-0.128	-0.010	1.129	0.354	-1.461	-0.546	0.651	-1.760	
3.96767	0.00950	0.00016	559.424	134.938	-135.226	-0.785	-0.001	3.142	53003	-0.842	62.220	-7.266	-12.527	0.587	0.112	-0.051	2.928	-1.343	1.207	-0.401	-1.854	-0.173	-0.007	1.127	0.354	-1.466	-0.547	0.648	-1.753	
6.11837	0.02432	0.00033	555.153	139.319	-135.245	-0.785	-0.001	-3.141	53281	-0.586	61.674	-7.048	-12.660	0.567	0.041	-0.001	2.271	-1.286	1.369	-0.338	-1.442	-0.118	0.001	1.122	0.354	-1.479	-0.552	0.640	-1.737	
0.06483	0.00168	0.00016	555.178	139.261	-135.230	-0.785	-0.001	-3.141	53466	-1.571	62.327	-7.540	-12.655	0.613	0.138	-0.032	2.241	-1.338	1.083	-0.384	-1.456	-0.129	0.002	1.122	0.354	-1.480	-0.552	0.640	-1.736	
4.82622	0.01277	0.00007	551.808	142.716	-135.204	-0.785	-0.001	-3.141	53701	-1.005	62.087	-7.283	-12.468	0.598	0.106	-0.040	3.080	-1.642	1.301	-0.530	-1.862	-0.173	0.007	1.120	0.354	-1.487	-0.554	0.636	-1.728	
5.19178	0.02200	0.00009	548.131	146.381	-135.217	-0.785	-0.001	-3.141	53985	-0.812	61.581	-7.225	-12.471	0.553	0.037	-0.009	1.964	-1.323	1.103	-0.378	-1.295	-0.108	0.015	1.115	0.354	-1.498	-0.559	0.630	-1.713	
0.06972	0.00031	0.00014	548.106	146.326	-135.251	-0.785	-0.001	-3.141	54186	-0.579	61.381	-7.022	-12.440	0.548	0.027	0.012	2.163	-1.089	1.099	-0.276	-1.384	-0.104	0.014	1.115	0.354	-1.498	-0.559	0.630	-1.713	
0.03938	0.00005	0.00008	548.082	146.300	-135.268	-0.785	-0.001	-3.141	54468	-0.680	61.399	-7.074	-12.442	0.551	0.017	0.018	2.066	-1.126	1.156	-0.285	-1.331	-0.094	0.014	1.115	0.354	-1.498	-0.559	0.630	-1.713	
0.03802	0.00008	0.00007	548.063	146.332	-135.275	-0.785	-0.001	-3.141	54666	-0.419	61.362	-6.990	-12.583	0.520	0.003	0.210	1.811	-1.173	1.179	-0.302	-1.158	-0.017	0.015	1.115	0.354	-1.498	-0.559	0.630	-1.713	
0.38164	0.06994	0.10722	548.210	145.980	-135.293	-0.678	-0.001	3.141	54901	-0.268	61.358	-7.109	-12.447	0.471	-0.019	0.024	1.203	-0.776	1.284	-0.103	-0.625	0.063	0.014	1.116	0.354	-1.497	-0.558	0.630	-1.783	
0.96913	0.26103	0.25014	548.980	145.394	-135.247	-0.428	-0.001	3.141	55183	-0.269	61.404	-7.106	-12.551	0.398	-0.052	0.150	1.107	-0.541	1.195	-0.002	-0.478	0.037	0.013	1.116	0.354	-1.496	-0.558	0.631	-2.044	
0.12768	0.06510	0.03523	549.025	145.282	-135.288	-0.393	-0.001	3.141	55456	-1.749	61.645	-7.768	-11.442	0.438	-0.041	0.000	1.349	-0.554	1.258	0.034	-0.627	-0.044	0.013	1.116	0.354	-1.495	-0.558	0.631	-2.109	
3.86622	0.01158	0.00006	545.445	146.742	-135.286	-0.393	-0.001	3.141	55680	-0.758	61.075	-7.128	-11.985	0.585	0.146	-0.066	3.228	-0.467	1.019	0.177	-1.846	-0.167	0.014	1.114	0.354	-1.503	-0.560	0.627	-2.102	
6.26290	0.02998	0.00030	539.645	149.105	-135.291	-0.393	-0.000	3.141	55961	-0.505	60.796	-6.920	-11.845	0.539	0.055	-0.018	2.555	-0.453	0.982	0.165	-1.506	-0.134	0.019	1.107	0.354	-1.522	-0.568	0.617	-2.086	
0.12365	0.00158	0.00024	539.763	149.069	-135.274	-0.393	-0.001	3.141	56146	-0.686	60.763	-7.014	-11.973	0.605	0.149	-0.068	2.926	-0.330	1.366	0.225	-1.812	-0.169	0.020	1.106	0.354	-1.523	-0.568	0.616	-2.085	
6.33259	0.02256	0.00015	533.943	151.566	-135.252	-0.393	-0.001	3.141	56429	-0.321	60.093	-6.787	-12.081	0.613	0.168	-0.043	3.131	-0.153	0.874	0.285	-1.928	-0.162	0.023	1.101	0.354	-1.538	-0.574	0.608	-2.072	
3.54508	0.02065	0.00023	530.677	152.945	-135.223	-0.393	-0.001	3.141	56711	-0.782	60.066	-7.061	-11.634	0.569	0.086	-0.017	2.569	-0.363	1.055	0.201	-1.538	-0.112	0.027	1.096	0.354	-1.551	-0.579	0.601	-2.060	
2.71918	0.00587	0.00024	528.150	153.947	-135.288	-0.393	-0.001	3.141	56928	-0.793	60.044	-6.991	-11.153	0.582	0.080	-0.042	3.280	-0.358	0.812	0.218	-1.951	-0.171	0.028	1.095	0.354	-1.554	-0.580	0.599	-2.056	
6.90903	0.03036	0.00020	521.786	156.635	-135.265	-0.393	-0.001	3.141	57208	-1.718	59.638	-7.735	-11.301	0.388	0.278	-0.050	3.775	0.417	1.243	0.302	-2.017	-0.200	0.033	1.089	0.354	-1.573	-0.588	0.588	-2.039	
0.40181	0.00673	0.00012	521.422	156.806	-135.272	-0.393	-0.001	3.142	57408	-1.174	59.496	-7.687	-11.462	0.349	0.256	-0.056	3.271	0.755	0.887	0.277	-1.617	-0.176	0.035	1.087	0.354	-1.577	-0.590	0.586	-2.035	
0.01888	0.00002	0.00005	521.422	156.788	-135.276	-0.393	-0.001	3.142	57674	-1.534	59.392	-7.860	-11.338	0.309	0.250	-0.060	3.377	0.584	0.863	0.275	-1.699	-0.179	0.035	1.087	0.354	-1.577	-0.590	0.586	-2.035	
0.03546	0.00004	0.00006	521.410	156.821	-135.277	-0.393	-0.001	3.142	57955	-0.902	59.744	-7.081	-11.604	0.519	0.057	0.154	3.566	0.796	0.818	0.291	-1.678	-0.163	0.035	1.087	0.354	-1.577	-0.590	0.586	-2.035	
0.67710	0.03886	0.06709	522.021	156.532	-135.245	-0.326	-0.001	3.141	58189	-0.262	59.748	-6.973	-11.845	0.725	-0.030	0.083	1.253	-0.166	1.011	0.203	-0.520	0.012	0.034	1.087	0.354	-1.576	-0.590	0.586	-2.073	
2.51764	0.25801	0.25857	524.278	155.419	-135.328	-0.067	0.000	3.141	58473	-0.261	59.648	-7.054	-11.713	0.334	-0.100	0.127	0.934	0.053	1.084	0.240	-0.276	0.007	0.032	1.090	0.354	-1.569	-0.587	0.590	-2.331	
0.78098	0.10702	0.06720	525.023	155.187	-135.313	-0.000	-0.000	3.141	58751	-0.363	59.615	-7.069	-11.698	0.324	-0.088	0.084	1.135	0.088	0.980	0.308	-0.387	-0.027	0.031	1.091	0.354	-1.566	-0.585	0.592	-2.438	
1.56418	0.00197	0.00030	523.460	155.138	-135.319	-0.000	-0.000	3.141	58938	-0.384	59.393	-6.976	-11.197	0.584	0.162	-0.072	2.736	-0.094	1.284	0.391	-1.390	-0.108	0.031	1.091	0.354	-1.568	-0.586	0.592	-2.437	
6.87323	0.03305	0.00042	516.587	155.150	-135.251	0.000	-0.000	3.141	59220	-0.933	58.998	-7.201	-10.950	0.506	0.124	-0.052	2.602	0.340	0.958	0.636	-1.462	-0.142	0.032	1.083	0.354	-1.590	-0.596	0.579	-2.422	
1.54515	0.01251	0.00015	515.043	155.145	-135.297	0.000	-0.000	3.141	59502	-1.105	59.704	-7.382	-10.197	0.570	0.109	-0.079	2.630	0.453	0.987	0.633	-1.384	-0.141	0.032	1.080	0.354	-1.599	-0.600	0.574	-2.416	
3.94951	0.01371	0.00025	511.094	155.227	-135.263	0.000	-0.000	3.141	59736	-0.750	58.900	-6.922	-11.342	0.639	0.168	-0.077	3.159	0.666	0.980	0.828	-1.754	-0.161	0.032	1.077	0.354	-1.608	-0.604	0.569	-2.409	
5.97236	0.03271	0.00014	505.122	155.239	-135.279	-0.000	-0.000	3.141	60016	-0.898	58.650	-7.174	-11.002	0.550	0.108	-0.035	2.657	0.522	0.814	0.762	-1.477	-0.139	0.033	1.069	0.354	-1.630	-0.615	0.556	-2.392	
0.56263	0.00144	0.00043	504.571	155.171	-135.372	-0.000	-0.000	3.141	60253	-0.668	58.289	-6.795	-10.514	0.621	0.159	-0.079	3.009	0.661	0.973	0.873	-1.749	-0.175	0.033	1.069	0.354	-1.631	-0.616	0.556	-2.391	
7.01280	0.03014	0.00029	497.559	155.196	-135.303	0.000	-0.000	3.141	60535	-0.427	56.953	-6.569	-10.449	0.585	0.098	-0.078	3.274	1.138	0.721	1.059	-1.892	-0.185	0.034	1.062	0.354	-1.651	-0.626	0.545	-2.376	
2.37592	0.01785	0.00031	495.183	155.241	-135.292	-0.000	-0.000	3.141	60817	-0.700	57.648	-6.900	-10.360	0.556	0.087	-0.051	2.670	0.712	0.757	0.864	-1.531	-0.152	0.034	1.058	0.354	-1.662	-0.632	0.538	-2.366	
0.02949	0.00007	0.00004	495.167	155.232	-135.315	-0.000	-0.000	3.141	61052	-0.733	57.565	-6.872	-10.317	0.544	0.083	-0.046	2.764	0.856	0.801	0.931	-1.574	-0.158	0.034	1.058	0.354	-1.662	-0.632	0.538	-2.366	
0.00150	0.00001	0.00001	495.166	155.233	-135.315	-0.000	-0.000	3.141	61333	-0.776	57.827	-6.910	-10.333	0.508	0.024	-0.020	2.757	0.861	0.814	0.926	-1.563	-0.153	0.034	1.058	0.354	-1.662	-0.632	0.538	-2.366	
3.86039	0.00554	0.00022	495.291	155.226	-131.456	-0.000	-0.000	3.141	61537	-0.563	57.254	-6.664	-10.454	0.182	-0.204	0.148	2.379	1.207	1.072	1.000	-1.025	-0.128	0.034	1.055	0.354	-1.663	-0.629	0.540	-2.369	
