TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
0.00064	0.43954	0.42573	502.461	-121.783	-105.125	2.938	-0.000	-3.141	31944	0.261	56.502	-3.521	-11.699	0.240	-0.043	-0.163	-1.387	0.310	1.666	0.029	0.470	-0.103	-0.393	0.960	0.202	-1.693	-0.336	0.523	0.160	
0.00061	0.23986	0.18774	502.460	-121.783	-105.125	2.751	0.000	-3.141	32227	0.254	56.453	-3.498	-11.683	0.260	-0.060	-0.085	-1.330	0.482	1.647	0.082	0.445	-0.082	-0.393	0.960	0.202	-1.693	-0.336	0.523	0.400	
0.00014	0.01123	0.00176	502.460	-121.782	-105.125	2.749	0.000	-3.141	32492	0.306	54.835	-3.416	-11.705	0.414	0.067	-0.108	-1.346	0.520	1.932	0.086	0.459	-0.067	-0.393	0.960	0.202	-1.693	-0.336	0.523	0.411	
4.54247	0.00838	0.00006	502.422	-121.765	-109.667	2.749	-0.000	-3.141	32730	-0.118	57.585	-3.899	-11.523	0.567	0.135	-0.155	-1.111	0.729	-0.035	0.116	0.634	-0.015	-0.393	0.966	0.202	-1.691	-0.340	0.519	0.414	
18.90951	0.05802	0.00024	502.551	-121.825	-128.576	2.749	0.000	-3.141	33009	0.332	58.847	-3.845	-11.175	0.539	0.207	-0.131	-1.548	0.747	1.513	0.132	0.855	-0.002	-0.393	1.006	0.202	-1.676	-0.365	0.496	0.433	
6.57424	0.03117	0.00013	502.571	-121.824	-135.151	2.749	0.000	-3.141	33293	0.493	57.413	-3.595	-10.846	0.489	0.149	-0.075	-1.379	0.911	1.037	0.307	0.676	0.039	-0.393	1.028	0.202	-1.668	-0.379	0.485	0.444	
0.00571	0.00006	0.00002	502.577	-121.824	-135.153	2.749	0.000	-3.141	33519	0.609	57.640	-3.556	-10.462	0.527	0.160	-0.134	-2.028	0.813	1.291	0.199	0.946	0.003	-0.393	1.028	0.202	-1.668	-0.379	0.485	0.444	
2.80544	0.00989	0.00002	499.985	-120.753	-135.089	2.749	0.000	-3.141	33762	0.272	57.281	-3.810	-10.253	0.554	0.188	-0.126	-1.938	0.692	1.513	0.081	0.998	0.008	-0.393	1.025	0.202	-1.675	-0.381	0.480	0.447	
2.16999	0.01263	0.00012	497.984	-119.914	-135.109	2.749	0.000	-3.142	34042	0.372	57.160	-3.566	-10.571	0.524	0.006	-0.095	-1.519	0.650	1.654	0.057	0.642	0.024	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.452	
0.05049	0.00024	0.00013	497.941	-119.907	-135.135	2.749	0.000	-3.141	34291	0.352	57.157	-3.625	-10.504	0.500	0.001	0.091	-1.443	0.734	1.582	0.102	0.598	0.029	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.452	
0.00827	0.01957	0.03428	497.933	-119.906	-135.137	2.783	0.000	-3.141	34542	0.265	57.191	-3.609	-10.484	0.285	0.008	0.189	-1.401	0.903	1.609	0.275	0.553	0.168	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.433	
0.00538	0.15240	0.17497	497.928	-119.904	-135.138	2.958	0.000	-3.141	34821	0.259	57.137	-3.669	-10.528	0.592	0.072	0.098	-1.580	0.688	1.582	0.205	0.618	0.188	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.280	
0.00289	0.18198	0.16109	497.925	-119.903	-135.138	3.119	0.000	-3.141	35102	0.250	57.170	-3.635	-10.493	0.516	0.028	0.118	-1.636	0.486	1.577	0.116	0.635	0.181	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.098	
0.00245	0.03855	0.02222	497.925	-119.900	-135.138	3.142	0.000	-3.141	35384	0.265	57.156	-3.647	-10.493	0.510	0.015	0.095	-1.613	0.410	1.587	0.077	0.619	0.159	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.060	
0.00107	0.00005	0.00004	497.925	-119.899	-135.139	3.142	0.000	-3.141	35648	-0.390	56.584	-3.937	-11.437	0.349	0.034	0.119	-1.573	0.533	1.591	0.133	0.584	0.159	-0.393	1.022	0.202	-1.684	-0.385	0.475	0.060	
3.89881	0.01210	0.00019	501.824	-119.912	-135.173	3.142	-0.000	-3.141	35898	-0.552	57.399	-3.904	-10.797	0.134	-0.173	0.109	-0.647	-0.442	1.101	-0.339	0.108	-0.019	-0.391	1.025	0.202	-1.675	-0.381	0.480	0.057	
6.09548	0.02894	0.00007	507.919	-119.877	-135.158	3.142	0.000	-3.141	36179	-0.109	57.930	-3.753	-10.972	0.243	-0.118	0.101	-0.783	-0.276	1.255	-0.234	0.181	0.021	-0.386	1.033	0.202	-1.653	-0.373	0.494	0.050	
0.11985	0.00131	0.00021	507.802	-119.851	-135.150	-3.142	-0.000	-3.141	36461	0.016	57.741	-3.595	-10.974	0.254	-0.110	0.082	-0.820	-0.305	1.080	-0.278	0.211	0.004	-0.386	1.033	0.202	-1.652	-0.373	0.495	0.050	
1.84630	0.00202	0.00044	509.643	-119.961	-135.062	-3.142	0.000	-3.141	36709	-0.220	58.136	-3.625	-10.811	0.186	-0.232	0.118	-0.383	-0.484	1.148	-0.315	0.014	0.008	-0.386	1.033	0.202	-1.651	-0.372	0.495	0.050	
6.93066	0.03008	0.00034	516.573	-119.849	-135.133	-3.141	-0.000	-3.141	36991	-0.070	58.878	-3.691	-11.539	0.225	-0.104	0.097	-0.973	-0.421	1.482	-0.345	0.213	-0.018	-0.381	1.041	0.202	-1.628	-0.364	0.510	0.044	
1.24448	0.01036	0.00026	517.817	-119.870	-135.150	3.141	-0.000	-3.141	37272	-0.214	58.482	-3.773	-11.370	0.237	-0.098	0.090	-0.974	-0.385	1.291	-0.294	0.267	-0.002	-0.379	1.044	0.202	-1.620	-0.361	0.514	0.042	
0.00313	0.00001	0.00000	517.814	-119.869	-135.150	3.142	-0.000	-3.141	37504	-0.194	58.531	-3.659	-11.312	0.157	-0.154	0.116	-0.555	-0.350	1.553	-0.301	0.113	-0.000	-0.379	1.044	0.202	-1.620	-0.361	0.514	0.042	
5.19051	0.01682	0.00015	523.004	-119.842	-135.149	3.142	0.000	-3.141	37746	0.153	59.252	-3.622	-11.602	0.173	-0.222	0.104	-0.830	-0.497	0.960	-0.304	0.139	-0.016	-0.376	1.049	0.202	-1.607	-0.357	0.522	0.038	
4.86004	0.02599	0.00012	527.864	-119.858	-135.157	-3.142	-0.000	-3.141	38028	-0.079	59.174	-3.709	-11.815	0.234	-0.100	0.079	-0.966	-0.321	1.327	-0.225	0.264	-0.007	-0.372	1.056	0.202	-1.587	-0.351	0.534	0.034	
0.08111	0.00029	0.00014	527.789	-119.831	-135.170	-3.141	-0.000	-3.141	38307	-0.099	59.628	-3.754	-12.288	0.256	-0.067	0.079	-0.904	-0.326	1.217	-0.255	0.252	-0.012	-0.372	1.056	0.202	-1.588	-0.351	0.534	0.034	
2.60676	0.00545	0.00035	530.392	-119.943	-135.093	3.141	0.000	-3.141	38541	-0.223	60.283	-3.380	-13.587	0.390	0.271	0.081	-0.662	-0.341	1.391	-0.231	0.101	-0.007	-0.371	1.057	0.202	-1.583	-0.350	0.537	0.033	
5.67465	0.03035	0.00169	536.028	-119.408	-135.474	-3.141	-0.001	3.141	38822	4.859	64.820	0.883	-17.895	1.564	1.516	-0.153	6.385	8.095	1.359	0.307	-0.201	-0.213	-0.366	1.066	0.202	-1.560	-0.343	0.552	0.027	
1.21982	0.00382	0.00162	537.147	-119.811	-135.200	-3.141	0.000	-3.141	39036	6.555	65.407	2.642	-17.753	1.919	1.329	-0.194	5.911	12.435	4.470	0.644	0.018	-0.217	-0.366	1.067	0.202	-1.557	-0.342	0.553	0.027	
1.52771	0.00491	0.00104	535.712	-120.254	-134.917	3.141	0.001	-3.141	39308	0.742	60.351	-3.281	-12.352	0.632	0.227	-0.055	-0.516	4.540	1.685	0.254	0.798	-0.010	-0.367	1.065	0.202	-1.560	-0.343	0.550	0.028	
3.39705	0.01539	0.00034	532.316	-120.200	-134.965	3.141	0.001	-3.141	39594	0.280	59.890	-3.803	-12.193	0.495	0.107	-0.026	-1.812	0.375	1.265	0.098	0.777	0.062	-0.370	1.061	0.202	-1.572	-0.347	0.543	0.030	
0.39756	0.00159	0.00053	532.138	-119.902	-135.159	-3.141	0.000	-3.141	39874	0.393	59.713	-3.749	-11.978	0.484	0.098	0.006	-1.954	0.321	1.412	0.061	0.813	0.059	-0.369	1.061	0.202	-1.574	-0.347	0.543	0.030	
0.00831	0.00907	0.01948	532.139	-119.894	-135.158	-3.122	0.000	-3.141	40124	0.433	59.772	-3.768	-12.022	0.495	0.090	0.213	-1.884	0.499	1.523	0.217	0.764	0.180	-0.369	1.061	0.202	-1.574	-0.347	0.543	0.021	
0.01061	0.12847	0.15333	532.137	-119.884	-135.159	-2.969	0.000	-3.141	40404	0.359	59.756	-3.761	-12.086	0.518	0.054	0.024	-1.939	0.158	1.493	0.079	0.790	0.179	-0.369	1.061	0.202	-1.574	-0.347	0.543	-0.107	
0.00725	0.19641	0.18188	532.133	-119.878	-135.161	-2.787	0.000	-3.141	40686	0.375	59.784	-3.751	-12.031	0.496	0.083	0.158	-1.965	-0.110	1.512	-0.017	0.815	0.200	-0.369	1.061	0.202	-1.574	-0.347	0.543	-0.304	
0.00323	0.05855	0.03784	532.130	-119.876	-135.161	-2.749	0.000	-3.141	40968	0.390	59.784	-3.743	-12.018	0.486	0.090	0.102	-1.954	-0.237	1.501	-0.092	0.816	0.154	-0.369	1.061	0.202	-1.574	-0.347	0.543	-0.362	
0.00115	0.00000	0.00000	532.129	-119.875	-135.161	-2.749	0.000	-3.141	41220	-0.181	59.865	-4.029	-12.159	0.477	0.032	0.093	-1.960	-0.260	1.482	-0.110	0.819	0.147	-0.369	1.061	0.202	-1.574	-0.347	0.543	-0.362	
2.80219	0.00632	0.00029	534.700	-118.761	-135.130	-2.749	-0.000	-3.141	41453	-0.011	60.111	-3.688	-12.662	0.249	-0.126	0.048	-0.334	-0.821	1.338	-0.452	-0.041	-0.062	-0.367	1.062	0.202	-1.569	-0.346	0.546	-0.362	
6.87647	0.02635	0.00014	541.073	-116.178	-135.160	-2.749	-0.000	-3.141	41736	-0.117	60.114	-3.801	-12.749	0.339	-0.052	0.015	-0.383	-0.903	0.782	-0.491	0.028	-0.065	-0.358	1.069	0.202	-1.549	-0.340	0.557	-0.361	
0.23775	0.00507	0.00010	541.276	-116.055	-135.146	-2.749	-0.000	-3.141	42019	-0.130	60.064	-3.786	-12.412	0.328	-0.056	0.016	-0.812	-0.810	1.039	-0.455	0.201	-0.032	-0.357	1.071	0.202	-1.546	-0.339	0.560	-0.361	
0.72567	0.00007	0.00057	541.991	-115.956	-135.069	-2.749	0.000	-3.141	42264	-0.109	60.724	-3.721	-12.358	0.202	-0.234	-0.011	-0.653	-0.574	0.900	-0.287	0.058	-0.084	-0.357	1.071	0.202	-1.545	-0.339	0.560	-0.361	
7.01199	0.02444	0.00038	548.408	-113.130	-135.145	-2.749	-0.000	-3.141	42546	0.191	61.567	-3.695	-12.966	0.243	-0.076	-0.029	-0.567	-0.976	1.524	-0.470	0.002	-0.127	-0.349	1.078	0.202	-1.527	-0.334	0.571	-0.361	
2.29228	0.01368	0.00031	550.516	-112.232	-135.152	-2.749	-0.000	-3.141	42815	-0.110	61.033	-3.766	-12.810	0.252	-0.033	-0.023	-1.021	-0.893	1.334	-0.465	0.293	-0.091	-0.344	1.081	0.202	-1.517	-0.331	0.577	-0.360	
0.06029	0.00011	0.00010	550.554	-112.205	-135.113	-2.749	-0.000	-3.141	43029	-0.278	61.005	-3.627	-12.508	0.190	-0.224	-0.032	-0.184	-1.102	1.356	-0.605	-0.064	-0.114	-0.344	1.081	0.202	-1.517	-0.331	0.577	-0.360	
5.11094	0.01504	0.00012	555.286	-110.276	-135.151	-2.749	0.000	-3.141	43295	0.616	63.204	-3.301	-15.557	0.412	0.726	-0.124	-0.248	-0.228	1.031	-0.228	-0.068	-0.135	-0.340	1.086	0.202	-1.505	-0.329	0.584	-0.360	
4.58913	0.02368	0.00104	559.344	-108.148	-135.410	-2.749	-0.001	3.141	43577	2.246	66.012	-1.858	-18.699	0.975	1.821	-0.210	4.228	5.967	2.371	-0.083	-0.063	-0.273	-0.332	1.093	0.202	-1.488	-0.324	0.595	-0.359	
0.59393	0.00077	0.00114	559.837	-108.357	-135.152	-2.749	0.000	-3.141	43856	2.565	65.919	-1.528	-18.572	1.036	1.783	-0.201	3.495	7.188	2.785	0.067	-0.028	-0.256	-0.332	1.092	0.202	-1.487	-0.324	0.595	-0.359	
0.08220	0.00011	0.00012	559.903	-108.382	-135.110	-2.749	0.000	-3.141	44041	2.554	65.798	-1.500	-18.360	1.037	1.712	-0.192	3.218	6.959	2.538	0.014	0.014	-0.247	-0.332	1.092	0.202	-1.487	-0.324	0.595	-0.359	
0.04525	0.00005	0.00003	559.868	-108.412	-135.110	-2.749	0.000	-3.141	44276	0.980	62.440	-3.128	-14.294	0.774	0.532	-0.012	0.541	3.874	1.668	-0.160	0.435	-0.065	-0.332	1.092	0.202	-1.487	-0.324	0.595	-0.359	
3.17284	0.01088	0.00068	557.097	-109.935	-134.858	-2.749	0.001	-3.141	44554	-0.462	60.951	-4.150	-12.875	0.578	0.118	0.041	-2.385	-0.257	1.422	-0.137	0.997	0.138	-0.336	1.089	0.202	-1.495	-0.326	0.590	-0.359	
1.85445	0.00865	0.00059	555.316	-110.397	-135.093	-2.749	0.000	-3.141	44835	0.425	61.600	-3.742	-13.062	0.482	0.090	0.039	-1.925	-0.367	1.293	-0.167	0.790	0.096	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.359	
0.09981	0.00018	0.00020	555.255	-110.351	-135.157	-2.749	0.000	-3.141	45044	0.367	61.311	-3.818	-12.905	0.468	0.094	0.143	-1.975	-0.359	1.440	-0.164	0.817	0.096	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.360	
0.01084	0.01925	0.03502	555.257	-110.340	-135.157	-2.714	0.000	-3.141	45269	0.364	61.501	-3.834	-12.976	0.451	0.081	0.244	-1.955	-0.312	1.485	-0.083	0.816	0.184	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.379	
0.00835	0.15351	0.17724	555.260	-110.333	-135.154	-2.537	0.000	-3.141	45549	0.351	61.430	-3.765	-12.919	0.537	0.059	0.156	-1.846	-0.694	1.434	-0.253	0.772	0.181	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.532	
0.00454	0.18004	0.15724	555.262	-110.335	-135.151	-2.379	0.000	-3.141	45829	0.390	61.435	-3.753	-12.937	0.514	0.073	0.169	-1.787	-0.890	1.457	-0.331	0.758	0.202	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.712	
0.00111	0.03982	0.02322	555.262	-110.336	-135.150	-2.356	0.000	-3.141	46112	0.363	61.407	-3.777	-12.945	0.523	0.078	0.080	-1.677	-1.042	1.433	-0.425	0.694	0.134	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.752	
0.00016	0.00001	0.00000	555.262	-110.336	-135.150	-2.356	0.000	-3.141	46375	-1.750	61.380	-4.791	-13.879	0.522	0.064	0.023	-1.879	-0.923	1.419	-0.381	0.766	0.136	-0.338	1.087	0.202	-1.502	-0.328	0.586	-0.752	
3.72232	0.00816	0.00015	557.884	-107.693	-135.145	-2.356	-0.000	-3.141	46609	-0.294	61.342	-3.864	-13.338	0.240	-0.120	-0.100	0.237	-1.052	0.777	-0.491	-0.314	-0.171	-0.334	1.089	0.202	-1.497	-0.327	0.589	-0.750	
6.24577	0.02128	0.00025	562.258	-103.235	-135.164	-2.356	-0.000	-3.141	46891	-0.325	61.431	-3.933	-13.213	0.292	-0.111	-0.059	-0.186	-1.097	1.249	-0.493	-0.141	-0.126	-0.323	1.094	0.202	-1.483	-0.324	0.597	-0.744	
0.03972	0.00165	0.00012	562.229	-103.254	-135.145	-2.356	-0.000	-3.141	47141	-0.269	61.549	-3.838	-13.197	0.298	-0.110	-0.052	-0.191	-1.105	1.145	-0.496	-0.118	-0.112	-0.322	1.094	0.202	-1.482	-0.323	0.598	-0.743	
0.25464	0.00004	0.00027	562.438	-103.113	-135.107	-2.356	-0.000	-3.141	47376	0.183	61.885	-3.511	-12.994	0.209	-0.238	-0.085	0.153	-0.946	1.242	-0.443	-0.300	-0.174	-0.322	1.094	0.202	-1.482	-0.323	0.598	-0.743	
6.93921	0.01855	0.00011	567.389	-98.251	-135.101	-2.356	-0.000	-3.141	47658	1.426	62.102	-2.950	-13.073	0.234	-0.249	-0.086	0.195	-0.879	1.314	-0.428	-0.363	-0.195	-0.312	1.099	0.202	-1.470	-0.321	0.605	-0.738	
2.75766	0.01294	0.00047	569.269	-96.234	-135.159	-2.356	-0.000	-3.141	47937	-0.122	62.065	-3.739	-13.351	0.263	-0.063	-0.036	-0.398	-1.243	1.124	-0.561	-0.012	-0.118	-0.306	1.102	0.202	-1.461	-0.319	0.610	-0.735	
0.04702	0.00005	0.00008	569.274	-96.187	-135.162	-2.356	-0.000	-3.141	48202	-2.487	61.973	-4.854	-14.116	0.247	-0.122	-0.086	-0.429	-1.176	1.186	-0.532	0.000	-0.114	-0.306	1.102	0.202	-1.461	-0.319	0.610	-0.735	
3.94198	0.00821	0.00019	572.052	-93.391	-135.181	-2.356	-0.000	-3.141	48449	-0.203	62.310	-3.525	-13.549	0.244	-0.205	-0.109	0.045	-0.848	0.688	-0.359	-0.251	-0.184	-0.302	1.104	0.202	-1.456	-0.318	0.614	-0.733	
6.05642	0.02233	0.00021	576.287	-89.061	-135.220	-2.356	-0.000	-3.141	48732	0.052	63.018	-3.593	-14.449	0.377	0.212	-0.097	0.472	0.204	1.095	-0.384	-0.215	-0.158	-0.291	1.110	0.202	-1.441	-0.315	0.622	-0.727	
0.16127	0.00132	0.00023	576.373	-89.154	-135.120	-2.356	-0.000	-3.141	48982	-0.246	63.225	-3.875	-14.632	0.340	0.257	-0.097	0.740	-0.062	1.209	-0.457	-0.215	-0.157	-0.290	1.110	0.202	-1.440	-0.314	0.623	-0.727	
0.31600	0.00010	0.00037	576.565	-88.903	-135.123	-2.356	-0.000	-3.141	49170	3.322	67.093	-2.451	-18.537	0.331	2.010	-0.231	4.541	3.479	0.260	-0.200	-0.689	-0.332	-0.290	1.110	0.202	-1.440	-0.314	0.623	-0.727	
2.84857	0.01035	0.00055	578.401	-86.739	-135.368	-2.356	-0.000	3.142	49447	0.777	67.031	-3.359	-19.619	0.732	2.301	-0.223	3.578	6.819	2.242	-0.177	-0.234	-0.273	-0.285	1.114	0.202	-1.433	-0.313	0.627	-0.724	
0.32254	0.00049	0.00048	578.620	-86.878	-135.176	-2.356	-0.000	-3.141	49681	0.780	64.739	-3.324	-16.038	0.752	0.994	-0.013	1.892	5.251	1.132	-0.170	0.155	-0.109	-0.285	1.113	0.202	-1.433	-0.313	0.627	-0.724	
3.06591	0.00855	0.00127	576.949	-89.419	-134.795	-2.356	0.000	-3.140	49962	-0.565	62.704	-4.297	-14.029	0.570	0.186	0.082	-1.851	-1.033	1.370	-0.468	0.796	0.149	-0.289	1.110	0.202	-1.438	-0.314	0.623	-0.726	
2.05027	0.00774	0.00098	575.210	-90.452	-135.131	-2.356	-0.000	-3.141	50246	0.364	62.739	-3.775	-13.650	0.534	0.047	0.069	-1.626	-0.984	1.337	-0.405	0.635	0.120	-0.293	1.109	0.202	-1.444	-0.315	0.620	-0.728	
0.04484	0.00013	0.00011	575.196	-90.426	-135.165	-2.356	-0.000	-3.141	50465	0.219	62.690	-3.845	-13.697	0.534	0.039	0.127	-1.637	-0.948	1.393	-0.380	0.644	0.123	-0.293	1.109	0.202	-1.444	-0.315	0.620	-0.728	
0.01986	0.02139	0.03710	575.191	-90.445	-135.167	-2.319	-0.000	-3.141	50701	0.268	62.681	-3.824	-13.681	0.539	0.056	0.233	-1.713	-1.000	1.337	-0.369	0.719	0.205	-0.293	1.109	0.202	-1.444	-0.315	0.620	-0.750	
0.01379	0.15838	0.18139	575.193	-90.431	-135.169	-2.138	-0.000	-3.141	50983	0.222	62.720	-3.777	-13.603	0.504	0.051	0.164	-1.449	-1.343	1.356	-0.517	0.601	0.179	-0.293	1.109	0.202	-1.444	-0.315	0.620	-0.908	
0.02197	0.17856	0.15462	575.195	-90.410	-135.170	-1.983	-0.000	-3.141	51267	0.440	62.651	-3.713	-13.659	0.535	0.053	0.107	-1.177	-1.508	1.303	-0.587	0.485	0.156	-0.293	1.109	0.202	-1.444	-0.315	0.620	-1.087	
0.00924	0.03413	0.01936	575.193	-90.419	-135.170	-1.964	-0.000	-3.141	51548	0.297	62.655	-3.813	-13.656	0.535	0.051	0.078	-1.099	-1.556	1.372	-0.605	0.449	0.126	-0.293	1.109	0.202	-1.444	-0.315	0.620	-1.121	
0.00086	0.00001	0.00001	575.193	-90.419	-135.171	-1.964	-0.000	-3.141	51750	-1.887	62.688	-4.852	-13.950	0.502	0.045	-0.013	-1.207	-1.529	1.352	-0.591	0.486	0.121	-0.293	1.109	0.202	-1.444	-0.315	0.620	-1.121	
3.54044	0.00594	0.00019	576.585	-87.165	-135.094	-1.964	-0.000	-3.141	51983	0.000	62.202	-3.519	-13.549	0.301	-0.146	-0.102	0.443	-1.033	0.976	-0.427	-0.453	-0.173	-0.289	1.110	0.202	-1.442	-0.315	0.622	-1.117	
6.39979	0.01752	0.00029	578.988	-81.234	-135.171	-1.963	-0.000	-3.141	52266	-0.362	62.422	-3.720	-13.857	0.312	-0.127	-0.049	0.508	-1.192	1.189	-0.437	-0.455	-0.159	-0.277	1.112	0.202	-1.435	-0.314	0.626	-1.107	
0.17348	0.00168	0.00040	578.828	-81.168	-135.188	-1.964	-0.001	-3.142	52529	-0.304	62.621	-3.762	-13.813	0.315	-0.096	-0.047	0.389	-1.206	1.037	-0.469	-0.380	-0.129	-0.276	1.112	0.202	-1.435	-0.313	0.626	-1.106	
0.21045	0.00006	0.00025	578.985	-81.036	-135.141	-1.963	-0.000	-3.141	52762	-0.355	62.418	-3.641	-13.772	0.291	-0.186	-0.120	0.478	-1.037	0.840	-0.375	-0.479	-0.186	-0.276	1.112	0.202	-1.435	-0.313	0.626	-1.106	
6.85597	0.01459	0.00037	581.745	-74.760	-135.125	-1.964	-0.000	-3.141	53045	1.558	63.669	-2.677	-14.381	0.356	-0.155	-0.109	1.145	-1.117	1.211	-0.423	-0.760	-0.230	-0.266	1.115	0.202	-1.429	-0.312	0.629	-1.098	
2.96509	0.01071	0.00042	582.760	-71.974	-135.157	-1.964	-0.000	-3.141	53324	-0.401	63.005	-3.787	-13.957	0.343	-0.084	-0.069	0.238	-1.230	0.967	-0.496	-0.329	-0.135	-0.258	1.116	0.202	-1.425	-0.311	0.632	-1.092	
0.05015	0.00004	0.00009	582.770	-71.926	-135.149	-1.964	-0.000	-3.141	53592	-3.038	63.256	-5.136	-14.539	0.304	-0.028	-0.119	0.315	-1.251	1.051	-0.503	-0.359	-0.136	-0.258	1.116	0.202	-1.425	-0.311	0.632	-1.092	
3.85411	0.00664	0.00007	584.214	-68.352	-135.178	-1.964	-0.000	-3.141	53844	-1.207	65.551	-4.898	-17.606	0.169	1.554	-0.242	1.653	0.691	0.530	-0.264	-0.634	-0.248	-0.254	1.117	0.202	-1.423	-0.311	0.633	-1.089	
4.62421	0.01527	0.00124	585.421	-63.907	-135.582	-1.964	-0.001	3.141	54125	-0.960	67.979	-5.228	-20.504	0.291	2.918	-0.231	3.871	7.912	1.784	-0.067	-0.495	-0.292	-0.243	1.120	0.202	-1.417	-0.310	0.637	-1.080	
0.66744	0.00085	0.00122	585.996	-63.920	-135.243	-1.964	-0.000	-3.141	54342	0.032	67.262	-4.439	-20.098	0.634	2.813	-0.108	4.448	11.205	2.404	0.227	-0.318	-0.284	-0.244	1.120	0.202	-1.417	-0.310	0.637	-1.080	
2.58881	0.00504	0.00117	585.667	-66.448	-134.790	-1.963	-0.000	-3.140	54623	0.106	62.924	-3.952	-13.766	0.530	0.080	0.094	-1.260	-0.780	1.540	-0.625	0.724	0.135	-0.247	1.118	0.202	-1.418	-0.310	0.635	-1.083	
2.51713	0.00772	0.00074	584.351	-68.572	-135.092	-1.963	-0.000	-3.141	54903	0.188	63.247	-3.869	-13.968	0.469	0.039	0.047	-1.031	-1.413	1.474	-0.475	0.410	0.098	-0.252	1.117	0.202	-1.421	-0.311	0.633	-1.087	
0.23591	0.00069	0.00051	584.133	-68.529	-135.171	-1.963	-0.000	-3.141	55169	0.368	63.247	-3.768	-13.941	0.462	0.028	0.111	-1.101	-1.593	1.470	-0.582	0.472	0.082	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.087	
0.03550	0.01751	0.03236	584.127	-68.494	-135.174	-1.931	-0.000	-3.142	55403	0.227	63.200	-3.869	-13.938	0.423	0.006	0.170	-1.049	-1.539	1.452	-0.525	0.495	0.140	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.105	
0.01148	0.15122	0.17353	584.125	-68.483	-135.176	-1.758	-0.000	-3.142	55685	0.388	63.231	-3.745	-13.874	0.463	0.016	0.169	-0.834	-1.725	1.472	-0.606	0.436	0.163	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.256	
0.02863	0.18325	0.16266	584.120	-68.511	-135.177	-1.595	-0.000	3.142	55967	0.284	63.133	-3.837	-13.906	0.449	0.007	0.153	-0.592	-1.746	1.467	-0.615	0.368	0.170	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.439	
0.00554	0.04084	0.02425	584.120	-68.506	-135.178	-1.571	-0.000	3.142	56249	0.282	63.188	-3.842	-13.927	0.442	0.010	0.109	-0.497	-1.793	1.483	-0.635	0.313	0.125	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.480	
0.00181	0.00003	0.00001	584.119	-68.504	-135.178	-1.571	-0.000	3.142	56515	-1.918	63.441	-4.855	-13.876	0.405	0.081	0.018	-0.678	-1.829	1.487	-0.648	0.372	0.119	-0.252	1.118	0.202	-1.422	-0.311	0.634	-1.480	
3.59179	0.00633	0.00040	584.180	-64.913	-135.145	-1.571	-0.000	-3.142	56749	-0.755	63.186	-4.066	-13.987	0.535	0.132	-0.083	1.325	-1.998	1.253	-0.856	-0.894	-0.108	-0.248	1.117	0.202	-1.423	-0.311	0.633	-1.476	
6.40448	0.01712	0.00018	584.163	-58.508	-135.157	-1.571	-0.000	-3.141	57030	-0.446	62.930	-3.871	-13.920	0.549	0.098	-0.036	1.000	-2.058	1.433	-0.853	-0.704	-0.065	-0.237	1.116	0.202	-1.425	-0.311	0.631	-1.463	
0.03795	0.00162	0.00010	584.197	-58.496	-135.148	-1.571	-0.000	-3.141	57296	-0.366	63.072	-3.816	-13.871	0.544	0.081	-0.031	0.985	-1.956	1.292	-0.806	-0.696	-0.059	-0.236	1.116	0.202	-1.426	-0.311	0.631	-1.462	
0.20402	0.00006	0.00007	584.209	-58.293	-135.149	-1.571	-0.000	-3.141	57530	-0.493	63.040	-3.872	-13.826	0.562	0.110	-0.086	1.446	-1.932	1.188	-0.834	-0.959	-0.116	-0.236	1.116	0.202	-1.426	-0.311	0.631	-1.462	
6.81340	0.01449	0.00017	584.271	-51.480	-135.167	-1.571	-0.000	-3.141	57811	1.421	63.036	-2.844	-13.898	0.607	0.080	-0.065	1.428	-1.945	1.188	-0.852	-0.970	-0.123	-0.226	1.115	0.202	-1.428	-0.312	0.630	-1.452	
2.94983	0.01026	0.00013	584.246	-48.530	-135.124	-1.571	-0.000	-3.141	58090	-0.524	63.221	-3.936	-13.907	0.558	0.092	-0.041	0.946	-1.876	1.336	-0.800	-0.680	-0.060	-0.219	1.115	0.202	-1.429	-0.312	0.629	-1.444	
