TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
6.81387	0.03028	0.00027	491.423	-110.407	-135.153	-0.393	-0.000	3.142	25083	-0.371	56.390	-7.039	-9.127	0.209	-0.150	0.107	0.637	-0.257	1.165	0.148	-0.117	0.003	-0.498	1.041	0.355	-1.714	-0.662	0.509	-2.464	
2.70709	0.01953	0.00023	493.916	-111.464	-135.157	-0.393	0.000	3.141	25361	-0.090	56.473	-6.861	-9.773	0.292	-0.071	0.068	1.123	-0.352	1.154	0.069	-0.345	-0.011	-0.497	1.045	0.355	-1.702	-0.655	0.516	-2.474	
0.01837	0.00006	0.00003	493.918	-111.479	-135.148	-0.393	0.000	3.141	25579	-0.081	56.246	-6.699	-9.600	0.228	-0.209	0.113	0.789	-0.262	1.419	0.088	-0.188	0.007	-0.497	1.045	0.355	-1.702	-0.655	0.516	-2.474	
5.12321	0.01874	0.00042	498.679	-113.372	-135.138	-0.393	-0.000	-3.142	25842	-0.046	57.149	-6.840	-10.365	0.261	-0.105	0.126	0.561	-0.168	1.154	0.135	-0.087	0.008	-0.497	1.049	0.355	-1.690	-0.647	0.523	-2.483	
4.94035	0.03032	0.00033	503.230	-115.293	-135.159	-0.393	0.000	3.141	26126	0.289	57.433	-6.559	-10.449	0.372	-0.080	0.086	0.843	-0.839	1.137	-0.025	-0.289	0.006	-0.496	1.055	0.355	-1.670	-0.636	0.534	-2.498	
0.06761	0.00025	0.00007	503.163	-115.291	-135.151	-0.393	0.000	3.141	26359	0.186	57.765	-6.697	-11.218	0.402	-0.006	0.094	0.931	-0.479	1.089	0.084	-0.328	-0.001	-0.496	1.055	0.355	-1.670	-0.636	0.534	-2.499	
2.83413	0.00768	0.00021	505.820	-116.275	-135.176	-0.393	-0.000	-3.142	26609	4.246	60.618	-2.429	-14.037	1.510	-0.212	-0.126	-5.171	-5.908	0.543	-0.279	0.419	-0.116	-0.496	1.057	0.355	-1.665	-0.633	0.537	-2.502	
2.29858	0.01781	0.00058	508.009	-116.975	-135.228	-0.392	0.000	-3.142	26856	7.204	62.262	0.416	-15.464	2.144	-0.349	-0.225	-6.005	-11.528	3.093	-0.610	-0.015	-0.240	-0.495	1.061	0.355	-1.654	-0.627	0.543	-2.511	
1.12966	0.00464	0.00121	506.912	-117.096	-134.989	-0.393	-0.001	3.141	27126	1.873	57.991	-4.893	-11.155	0.898	-0.120	-0.115	-0.516	-7.355	0.948	-0.429	-0.788	-0.148	-0.496	1.060	0.355	-1.656	-0.628	0.542	-2.509	
3.46842	0.01732	0.00050	503.620	-116.005	-135.042	-0.393	-0.001	3.141	27407	0.458	57.035	-6.649	-10.188	0.476	0.057	-0.019	1.791	-0.869	1.454	-0.124	-0.795	-0.005	-0.497	1.056	0.354	-1.668	-0.635	0.535	-2.500	
0.64289	0.00268	0.00084	503.550	-115.379	-135.170	-0.393	-0.000	-3.142	27620	0.159	58.527	-6.991	-10.487	0.305	-0.016	0.064	1.900	-0.649	1.833	-0.035	-0.753	-0.020	-0.496	1.056	0.355	-1.670	-0.636	0.534	-2.499	
7.20700	0.01734	0.00012	503.604	-115.436	-127.964	-0.393	-0.000	-3.142	27890	0.290	56.199	-6.573	-10.687	0.250	-0.150	0.131	1.823	-0.769	2.607	-0.070	-0.457	0.012	-0.496	1.045	0.355	-1.674	-0.626	0.539	-2.506	
18.83910	0.07140	0.00026	503.498	-115.432	-109.125	-0.393	-0.000	3.141	28173	-0.098	55.344	-6.415	-11.392	0.291	-0.103	0.119	0.989	-0.580	1.949	-0.056	-0.183	0.017	-0.496	1.001	0.355	-1.690	-0.585	0.558	-2.536	
4.00329	0.02382	0.00015	503.438	-115.407	-105.122	-0.393	0.000	3.141	28452	0.132	56.481	-6.487	-11.276	0.292	-0.027	0.089	1.374	-0.388	1.471	0.027	-0.431	-0.010	-0.495	0.987	0.355	-1.695	-0.571	0.566	-2.546	
0.00898	0.00429	0.01714	503.432	-115.400	-105.124	-0.410	0.000	3.141	28641	0.094	56.350	-6.410	-11.292	0.315	-0.053	-0.138	1.763	-0.400	1.787	0.114	-0.670	-0.134	-0.495	0.987	0.355	-1.695	-0.571	0.566	-2.541	
0.00409	0.20782	0.26125	503.429	-115.398	-105.125	-0.671	0.000	3.141	28922	0.090	56.346	-6.571	-11.178	0.166	-0.066	0.259	1.496	-0.894	1.485	-0.120	-0.642	-0.108	-0.495	0.987	0.355	-1.695	-0.571	0.566	-2.333	
0.00662	0.42937	0.43528	503.424	-115.394	-105.127	-1.106	-0.000	3.141	29202	0.093	56.417	-6.552	-11.313	0.319	-0.056	0.131	0.823	-1.543	1.657	-0.450	-0.493	-0.112	-0.495	0.987	0.355	-1.695	-0.571	0.566	-1.904	
0.00582	0.44601	0.44924	503.418	-115.392	-105.129	-1.556	-0.000	3.141	29486	0.097	56.496	-6.493	-11.287	0.569	-0.044	-0.379	0.209	-1.790	1.539	-0.668	-0.318	-0.135	-0.495	0.987	0.355	-1.695	-0.571	0.566	-1.458	
0.00158	0.38209	0.34422	503.420	-115.392	-105.128	-1.900	-0.000	3.142	29768	0.095	56.409	-6.500	-11.269	0.321	-0.032	-0.107	-0.189	-1.785	1.572	-0.757	-0.171	-0.143	-0.495	0.987	0.355	-1.695	-0.571	0.566	-1.076	
0.00028	0.10121	0.06370	503.419	-115.392	-105.128	-1.963	-0.000	3.142	30048	0.118	56.374	-6.497	-11.261	0.314	-0.033	-0.042	-0.303	-1.709	1.574	-0.719	-0.106	-0.105	-0.495	0.987	0.355	-1.695	-0.571	0.566	-0.975	
0.00023	0.00552	0.01985	503.420	-115.392	-105.128	-1.983	-0.000	3.142	30280	0.028	56.429	-6.491	-11.274	0.322	-0.052	0.130	-0.392	-1.703	1.568	-0.764	-0.096	-0.127	-0.495	0.987	0.355	-1.695	-0.571	0.566	-0.969	
0.00032	0.21560	0.26594	503.419	-115.392	-105.128	-2.249	-0.000	3.142	30561	0.052	56.420	-6.487	-11.325	0.489	-0.043	-0.363	-0.993	-1.529	1.531	-0.806	0.175	-0.138	-0.495	0.987	0.355	-1.695	-0.571	0.566	-0.754	
0.00052	0.43605	0.44351	503.420	-115.392	-105.128	-2.693	-0.000	-3.142	30844	0.130	56.401	-6.537	-11.197	0.420	-0.026	0.131	-1.534	-0.951	1.568	-0.675	0.475	-0.136	-0.495	0.987	0.355	-1.695	-0.571	0.566	-0.318	
0.00033	0.43649	0.43816	503.420	-115.392	-105.128	-3.131	-0.000	-3.142	31123	0.079	56.500	-6.575	-11.225	0.262	-0.070	0.315	-1.772	-0.234	1.571	-0.448	0.701	-0.139	-0.495	0.987	0.355	-1.695	-0.571	0.566	0.119	
0.00064	0.38032	0.34375	503.420	-115.391	-105.128	2.808	-0.000	-3.141	31402	0.112	56.359	-6.503	-11.276	0.326	-0.030	-0.130	-1.827	0.124	1.506	-0.332	0.828	-0.184	-0.495	0.987	0.355	-1.695	-0.571	0.566	0.499	
0.00023	0.09664	0.05937	503.420	-115.391	-105.128	2.749	-0.000	-3.141	31684	0.073	56.382	-6.514	-11.268	0.338	-0.027	-0.122	-1.788	0.243	1.534	-0.275	0.802	-0.144	-0.495	0.987	0.355	-1.695	-0.571	0.566	0.596	
1.23316	0.00149	0.00031	503.517	-115.407	-106.357	2.749	0.000	-3.142	31904	0.148	55.669	-6.643	-10.900	0.534	0.151	-0.132	-1.486	0.358	1.065	-0.195	0.931	-0.105	-0.495	0.987	0.355	-1.694	-0.572	0.565	0.597	
16.20460	0.04999	0.00011	503.500	-115.428	-122.562	2.749	0.000	-3.142	32184	0.039	58.613	-7.072	-10.865	0.605	0.201	-0.149	-1.725	0.728	0.012	0.052	0.984	-0.058	-0.496	1.018	0.355	-1.684	-0.601	0.551	0.617	
12.36348	0.05752	0.00009	503.496	-115.439	-134.925	2.749	0.000	-3.141	32464	0.335	57.645	-6.912	-10.621	0.560	0.185	-0.091	-1.633	0.689	0.419	0.012	0.953	-0.033	-0.496	1.053	0.355	-1.670	-0.633	0.535	0.641	
0.23617	0.00365	0.00027	503.583	-115.425	-135.144	2.749	0.000	3.142	32699	0.245	56.836	-6.817	-10.259	0.532	0.139	-0.053	-1.631	0.822	0.820	0.063	0.924	-0.026	-0.496	1.056	0.355	-1.669	-0.636	0.534	0.643	
0.01223	0.00702	0.01662	503.595	-115.422	-135.145	2.766	0.000	3.142	32934	0.388	57.390	-6.826	-10.401	0.519	0.122	0.253	-1.352	0.937	0.956	0.175	0.695	0.123	-0.496	1.056	0.355	-1.669	-0.636	0.534	0.636	
0.00558	0.12272	0.14911	503.595	-115.417	-135.146	2.915	0.000	-3.142	33214	0.292	57.135	-6.855	-10.294	0.589	0.112	0.056	-1.524	0.733	1.065	0.070	0.719	0.130	-0.496	1.056	0.355	-1.669	-0.636	0.534	0.513	
0.00679	0.19838	0.18506	503.597	-115.411	-135.142	3.100	0.000	-3.142	33495	0.286	57.195	-6.849	-10.337	0.544	0.099	0.155	-1.559	0.563	0.948	0.002	0.703	0.150	-0.496	1.056	0.355	-1.670	-0.636	0.534	0.314	
0.00178	0.06439	0.04176	503.596	-115.410	-135.143	3.142	0.000	-3.141	33775	0.333	57.170	-6.816	-10.342	0.541	0.099	0.106	-1.608	0.484	1.020	-0.042	0.731	0.125	-0.496	1.056	0.355	-1.670	-0.636	0.534	0.250	
0.00040	0.00003	0.00002	503.595	-115.410	-135.143	3.142	0.000	-3.141	34038	-0.358	56.874	-7.051	-11.266	0.393	0.085	0.137	-1.598	0.615	0.999	0.013	0.711	0.127	-0.496	1.056	0.355	-1.670	-0.636	0.534	0.250	
4.01763	0.01293	0.00018	507.613	-115.405	-135.108	3.141	0.000	-3.141	34288	-0.206	57.846	-6.840	-10.556	0.281	-0.198	0.123	-0.472	0.291	1.151	-0.122	0.102	0.035	-0.494	1.058	0.355	-1.661	-0.631	0.539	0.245	
5.85383	0.03167	0.00033	513.466	-115.353	-135.181	3.142	-0.000	-3.141	34574	-0.055	58.203	-6.989	-10.819	0.341	-0.070	0.108	-0.941	-0.043	1.323	-0.260	0.305	0.030	-0.488	1.066	0.355	-1.638	-0.619	0.552	0.235	
0.10532	0.00104	0.00013	513.501	-115.423	-135.110	3.142	0.000	-3.141	34853	-0.075	58.059	-6.946	-10.872	0.328	-0.086	0.111	-1.137	-0.030	1.219	-0.271	0.375	0.025	-0.488	1.066	0.355	-1.638	-0.618	0.552	0.234	
2.67393	0.00658	0.00004	516.174	-115.445	-135.092	3.142	0.000	-3.141	35039	0.457	58.047	-6.518	-10.884	0.277	-0.197	0.128	-0.471	-0.246	1.134	-0.355	0.075	0.016	-0.486	1.068	0.355	-1.633	-0.616	0.555	0.232	
6.84578	0.03204	0.00015	523.020	-115.439	-135.144	3.141	-0.000	-3.141	35321	0.065	58.648	-6.965	-11.309	0.321	-0.064	0.091	-0.779	-0.059	1.084	-0.293	0.193	0.005	-0.480	1.076	0.355	-1.610	-0.605	0.568	0.222	
0.37272	0.00670	0.00019	523.389	-115.390	-135.153	-3.142	-0.000	-3.141	35600	0.109	58.628	-6.897	-11.169	0.322	-0.074	0.091	-1.223	-0.132	1.285	-0.306	0.399	0.005	-0.479	1.077	0.355	-1.605	-0.602	0.571	0.219	
0.69739	0.00010	0.00060	524.072	-115.489	-135.048	-3.142	0.000	-3.141	35851	0.280	59.257	-6.729	-11.110	0.263	-0.214	0.138	-0.583	-0.081	1.233	-0.277	0.111	0.023	-0.479	1.077	0.355	-1.605	-0.602	0.571	0.219	
6.76508	0.02816	0.00045	530.836	-115.424	-135.107	-3.142	-0.000	-3.141	36129	1.191	60.744	-6.323	-12.422	0.486	-0.000	0.096	-0.266	-0.047	1.043	-0.274	0.041	0.023	-0.474	1.084	0.355	-1.585	-0.593	0.582	0.210	
2.64706	0.01734	0.00008	533.482	-115.366	-135.154	-3.141	-0.000	-3.141	36411	1.331	60.636	-5.765	-13.064	0.743	0.145	0.038	0.385	3.038	1.587	-0.039	0.255	-0.032	-0.470	1.089	0.355	-1.572	-0.587	0.589	0.205	
0.06968	0.00012	0.00010	533.504	-115.418	-135.114	-3.142	0.000	-3.141	36624	3.069	63.035	-4.539	-16.547	1.281	1.194	-0.064	2.293	2.990	1.109	-0.113	-0.064	-0.053	-0.470	1.089	0.355	-1.572	-0.587	0.589	0.205	
1.83017	0.00912	0.00058	535.307	-115.190	-135.331	-3.141	-0.000	-3.142	36893	4.994	65.862	-2.916	-19.219	1.979	1.577	-0.176	5.896	9.170	2.650	0.214	0.078	-0.199	-0.468	1.091	0.355	-1.566	-0.584	0.593	0.202	
0.29505	0.00068	0.00076	535.226	-115.350	-135.097	3.141	0.000	-3.142	37127	2.789	61.740	-4.330	-13.834	1.283	0.332	-0.119	1.557	8.844	2.177	0.373	0.699	-0.128	-0.469	1.091	0.355	-1.566	-0.584	0.592	0.203	
3.38927	0.01494	0.00147	531.962	-116.235	-134.863	3.141	0.001	-3.141	37407	0.613	59.573	-6.903	-11.316	0.514	0.039	-0.038	-2.596	0.481	1.684	-0.152	1.129	-0.009	-0.472	1.087	0.354	-1.576	-0.589	0.586	0.207	
1.64119	0.00775	0.00146	530.562	-115.426	-135.145	-3.142	0.000	-3.141	37648	0.555	59.381	-6.889	-11.352	0.508	0.014	-0.005	-2.131	0.403	1.696	-0.037	0.828	0.038	-0.473	1.085	0.355	-1.582	-0.592	0.583	0.209	
0.07525	0.00034	0.00249	530.488	-115.424	-135.156	-3.139	-0.000	-3.141	37902	0.503	59.470	-6.956	-11.403	0.519	0.039	0.123	-2.047	0.663	1.706	0.140	0.777	0.149	-0.473	1.085	0.355	-1.582	-0.592	0.583	0.209	
0.01973	0.07934	0.10481	530.470	-115.419	-135.160	-3.034	-0.000	-3.141	38187	0.495	59.459	-6.988	-11.416	0.489	0.052	0.099	-2.145	0.400	1.690	0.063	0.816	0.160	-0.473	1.085	0.355	-1.582	-0.592	0.583	0.130	
0.00802	0.20036	0.20163	530.462	-115.417	-135.162	-2.833	-0.000	-3.141	38464	0.499	59.456	-6.966	-11.437	0.507	0.048	0.105	-2.201	-0.045	1.664	-0.119	0.826	0.138	-0.473	1.085	0.355	-1.582	-0.592	0.583	-0.070	
0.00454	0.10950	0.08363	530.458	-115.416	-135.162	-2.749	-0.000	-3.141	38745	0.500	59.449	-6.955	-11.408	0.483	0.034	0.091	-2.166	-0.208	1.711	-0.177	0.802	0.109	-0.473	1.085	0.355	-1.582	-0.592	0.583	-0.180	
0.00105	0.00343	0.00025	530.457	-115.416	-135.163	-2.749	-0.000	-3.141	39011	0.497	59.460	-6.959	-11.416	0.489	0.029	0.086	-2.149	-0.205	1.705	-0.178	0.789	0.102	-0.473	1.085	0.355	-1.582	-0.592	0.583	-0.183	
2.02577	0.00214	0.00043	532.372	-114.764	-135.061	-2.749	0.000	-3.141	39260	0.247	59.694	-6.991	-11.998	0.311	-0.085	0.122	-0.569	-0.319	0.622	-0.259	0.072	0.030	-0.472	1.086	0.355	-1.581	-0.591	0.584	-0.183	
7.22476	0.02923	0.00027	538.999	-111.888	-135.144	-2.749	-0.000	-3.141	39559	0.031	60.236	-7.090	-11.913	0.352	-0.080	0.102	-0.656	-0.220	0.931	-0.218	0.108	0.027	-0.461	1.093	0.355	-1.559	-0.582	0.596	-0.187	
0.78126	0.00766	0.00007	539.728	-111.608	-135.130	-2.749	-0.000	-3.141	39809	0.101	59.745	-6.915	-11.713	0.350	-0.082	0.096	-1.084	-0.478	1.412	-0.358	0.276	0.020	-0.459	1.095	0.355	-1.554	-0.579	0.599	-0.188	
0.57558	0.00011	0.00047	540.278	-111.443	-135.082	-2.749	0.000	-3.141	39999	0.081	60.101	-6.995	-12.088	0.279	-0.145	0.113	-0.662	-0.237	1.179	-0.251	0.063	0.014	-0.459	1.095	0.355	-1.554	-0.579	0.599	-0.188	
6.97001	0.02438	0.00018	546.698	-108.732	-135.141	-2.749	0.000	-3.141	40278	0.579	60.856	-6.557	-12.089	0.324	-0.153	0.103	-0.355	-0.424	1.203	-0.292	-0.012	0.004	-0.450	1.102	0.355	-1.536	-0.572	0.609	-0.190	
2.39069	0.01484	0.00053	548.885	-107.766	-135.172	-2.749	-0.000	-3.142	40559	0.090	60.585	-7.006	-12.174	0.327	-0.050	0.090	-1.118	-0.676	1.354	-0.433	0.309	0.000	-0.444	1.105	0.355	-1.525	-0.568	0.615	-0.192	
0.07430	0.00007	0.00012	548.946	-107.726	-135.155	-2.749	-0.000	-3.142	40788	0.208	60.813	-6.813	-12.667	0.286	-0.108	0.114	-1.010	-0.173	1.038	-0.153	0.188	0.020	-0.444	1.105	0.355	-1.525	-0.568	0.615	-0.192	
6.37628	0.02060	0.00028	554.862	-105.348	-135.146	-2.749	0.000	-3.141	41076	2.020	63.057	-6.200	-14.502	0.623	0.648	0.025	-0.218	-0.508	0.680	-0.431	0.000	-0.007	-0.437	1.111	0.355	-1.510	-0.562	0.624	-0.194	
3.48532	0.01919	0.00063	557.965	-103.769	-135.304	-2.749	-0.000	3.141	41356	2.112	65.356	-5.754	-17.667	1.180	1.432	-0.097	3.004	5.982	2.559	0.063	0.011	-0.149	-0.430	1.116	0.355	-1.496	-0.557	0.632	-0.196	
0.28779	0.00043	0.00042	558.165	-103.898	-135.143	-2.749	-0.000	-3.142	41607	2.382	65.663	-5.534	-18.012	1.263	1.533	-0.105	3.638	6.832	2.689	0.087	-0.005	-0.167	-0.430	1.116	0.355	-1.496	-0.557	0.632	-0.196	
0.03937	0.00005	0.00006	558.195	-103.915	-135.124	-2.749	-0.000	-3.142	41807	3.086	65.554	-5.241	-17.395	1.277	1.440	-0.115	3.666	6.832	2.629	0.091	-0.004	-0.166	-0.430	1.116	0.355	-1.496	-0.557	0.632	-0.196	
1.40595	0.00436	0.00107	557.118	-104.788	-134.888	-2.749	0.001	-3.141	42073	0.805	61.157	-6.877	-12.367	0.570	0.094	-0.027	-2.289	0.101	1.692	-0.321	0.982	0.035	-0.432	1.115	0.355	-1.499	-0.558	0.630	-0.196	
3.57374	0.01397	0.00066	553.733	-105.919	-135.071	-2.749	0.000	-3.141	42353	0.383	60.835	-7.092	-12.295	0.489	0.053	-0.022	-2.209	-0.355	1.259	-0.222	0.855	0.035	-0.437	1.111	0.355	-1.509	-0.562	0.624	-0.194	
0.13098	0.00181	0.00015	553.690	-105.832	-135.159	-2.749	0.000	-3.141	42589	0.480	61.151	-7.051	-12.417	0.496	0.053	0.010	-2.162	-0.329	1.591	-0.230	0.823	0.023	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.194	
0.02810	0.00723	0.01711	553.682	-105.859	-135.159	-2.732	0.000	-3.141	42775	0.683	61.033	-6.936	-12.297	0.401	0.061	0.193	-2.261	-0.021	1.514	-0.036	0.867	0.167	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.201	
0.01283	0.12614	0.15096	553.679	-105.871	-135.158	-2.581	0.000	-3.141	43058	0.532	61.110	-7.013	-12.377	0.467	0.053	0.228	-2.259	-0.441	1.616	-0.197	0.869	0.169	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.327	
0.01289	0.19537	0.18309	553.684	-105.882	-135.153	-2.398	0.000	-3.141	43336	0.643	61.057	-6.967	-12.349	0.542	0.071	0.135	-2.058	-0.897	1.477	-0.383	0.791	0.154	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.523	
0.00852	0.06384	0.04142	553.687	-105.875	-135.151	-2.356	0.000	-3.141	43618	0.454	60.989	-7.069	-12.279	0.520	0.068	0.104	-2.177	-0.899	1.531	-0.388	0.833	0.136	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.587	
0.03383	0.00005	0.00008	553.694	-105.842	-135.151	-2.356	0.000	-3.141	43886	-1.773	61.107	-8.259	-13.219	0.510	0.177	0.054	-2.103	-0.910	1.515	-0.403	0.798	0.128	-0.437	1.111	0.355	-1.510	-0.562	0.623	-0.587	
3.47434	0.00744	0.00038	556.090	-103.325	-135.145	-2.356	-0.000	-3.141	44118	0.231	60.886	-6.818	-12.426	0.326	-0.132	-0.058	-0.188	-1.170	1.245	-0.609	-0.165	-0.128	-0.433	1.112	0.355	-1.506	-0.561	0.626	-0.585	
6.46815	0.02150	0.00024	560.743	-98.833	-135.114	-2.356	-0.000	-3.141	44398	-0.015	61.247	-7.098	-12.498	0.361	-0.055	-0.041	-0.642	-1.214	1.315	-0.633	0.043	-0.103	-0.421	1.118	0.355	-1.492	-0.556	0.634	-0.582	
0.16608	0.00222	0.00029	560.599	-98.779	-135.175	-2.356	-0.000	-3.142	44662	0.091	61.366	-6.975	-12.596	0.377	-0.047	-0.035	-0.785	-1.313	1.161	-0.685	0.097	-0.098	-0.420	1.118	0.355	-1.490	-0.555	0.635	-0.581	
1.54929	0.00113	0.00053	561.850	-97.873	-135.061	-2.356	0.000	-3.141	44912	-0.399	61.427	-7.281	-12.824	0.308	-0.127	-0.061	-0.806	-0.762	1.195	-0.439	-0.004	-0.141	-0.419	1.118	0.355	-1.490	-0.555	0.635	-0.581	
7.14082	0.02227	0.00009	566.862	-92.786	-135.114	-2.356	0.000	-3.141	45195	-0.121	61.852	-7.017	-12.839	0.365	-0.027	-0.053	-0.894	-0.784	1.131	-0.412	0.080	-0.128	-0.407	1.124	0.355	-1.475	-0.550	0.643	-0.578	
1.33034	0.00835	0.00041	567.757	-91.803	-135.132	-2.356	-0.000	-3.141	45436	0.019	61.939	-7.047	-12.890	0.363	-0.038	-0.045	-0.684	-1.230	1.115	-0.662	0.073	-0.112	-0.403	1.126	0.355	-1.469	-0.548	0.646	-0.577	
0.05440	0.00007	0.00008	567.774	-91.751	-135.128	-2.356	-0.000	-3.141	45683	0.450	61.818	-6.737	-13.296	0.317	-0.097	-0.080	-0.309	-1.203	0.713	-0.599	-0.155	-0.143	-0.403	1.126	0.355	-1.469	-0.548	0.646	-0.576	
6.19421	0.01590	0.00032	572.126	-87.344	-135.167	-2.356	-0.000	-3.141	45975	1.441	61.841	-6.471	-13.068	0.294	-0.155	-0.093	0.129	-1.342	0.930	-0.661	-0.322	-0.177	-0.394	1.130	0.355	-1.459	-0.544	0.652	-0.574	
3.76996	0.01619	0.00035	574.813	-84.699	-135.145	-2.356	-0.000	-3.141	46255	-0.130	62.227	-7.099	-13.044	0.346	-0.041	-0.062	-0.644	-1.246	1.180	-0.657	0.059	-0.128	-0.386	1.134	0.355	-1.448	-0.541	0.658	-0.572	
0.03958	0.00007	0.00007	574.823	-84.661	-135.139	-2.356	-0.000	-3.141	46506	-2.484	62.017	-8.114	-13.609	0.308	-0.071	-0.080	-0.705	-1.184	1.060	-0.635	0.083	-0.125	-0.386	1.134	0.355	-1.448	-0.541	0.658	-0.572	
3.52444	0.00832	0.00132	576.856	-81.802	-135.476	-2.356	-0.001	3.141	46757	0.590	68.196	-7.643	-20.803	1.064	2.964	-0.270	6.037	6.345	0.461	-0.478	-0.698	-0.362	-0.381	1.136	0.355	-1.443	-0.539	0.661	-0.571	
1.04393	0.00668	0.00069	577.759	-81.281	-135.414	-2.356	-0.001	3.141	47004	1.374	67.614	-7.096	-19.887	1.071	2.586	-0.237	4.737	8.610	3.207	-0.312	-0.160	-0.351	-0.378	1.138	0.355	-1.438	-0.538	0.664	-0.570	
1.61187	0.00300	0.00175	577.560	-82.747	-134.773	-2.356	0.000	-3.140	47270	0.561	62.208	-6.940	-12.796	0.567	0.101	0.054	-1.341	0.566	1.504	-0.645	0.723	0.020	-0.379	1.136	0.355	-1.439	-0.538	0.662	-0.570	
3.53755	0.01183	0.00047	574.876	-85.037	-135.029	-2.356	0.000	-3.141	47552	0.406	62.414	-7.028	-12.983	0.560	0.090	0.057	-2.325	-1.167	1.468	-0.572	0.853	0.089	-0.385	1.133	0.355	-1.447	-0.541	0.658	-0.572	
0.33440	0.00165	0.00052	574.617	-84.927	-135.209	-2.356	-0.000	-3.141	47803	0.520	62.377	-7.002	-12.970	0.548	0.084	0.070	-2.176	-1.148	1.451	-0.579	0.784	0.079	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.572	
0.09589	0.00925	0.02080	574.677	-84.982	-135.158	-2.335	-0.000	-3.141	48007	0.647	62.393	-6.944	-13.052	0.629	0.081	0.147	-2.117	-1.096	1.535	-0.494	0.772	0.146	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.581	
0.01690	0.13276	0.15659	574.692	-84.979	-135.150	-2.179	-0.000	-3.141	48290	0.552	62.475	-6.986	-13.052	0.517	0.044	0.157	-1.843	-1.443	1.557	-0.593	0.658	0.159	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.714	
0.01123	0.19200	0.17729	574.701	-84.981	-135.144	-2.001	-0.000	-3.141	48566	0.523	62.466	-7.002	-13.044	0.556	0.040	0.138	-1.605	-1.676	1.565	-0.673	0.558	0.152	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.906	
0.00740	0.05861	0.03789	574.708	-84.982	-135.141	-1.964	-0.000	-3.141	48850	0.500	62.485	-7.003	-13.040	0.556	0.033	0.090	-1.513	-1.758	1.551	-0.711	0.499	0.109	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.965	
0.00324	0.00001	0.00000	574.711	-84.983	-135.140	-1.964	-0.000	-3.141	49098	-1.750	62.563	-8.015	-13.048	0.491	0.042	0.002	-1.636	-1.710	1.551	-0.686	0.534	0.105	-0.386	1.133	0.355	-1.449	-0.541	0.657	-0.965	
3.67380	0.00631	0.00030	576.022	-81.552	-135.163	-1.964	-0.000	-3.141	49334	0.007	62.696	-6.976	-13.221	0.335	-0.100	-0.082	0.636	-1.410	0.956	-0.656	-0.575	-0.181	-0.382	1.134	0.355	-1.446	-0.540	0.659	-0.961	
6.29202	0.01726	0.00017	578.397	-75.725	-135.161	-1.964	-0.000	-3.141	49616	-0.169	62.569	-7.020	-13.177	0.373	-0.071	-0.035	-0.112	-1.258	0.921	-0.554	-0.212	-0.115	-0.369	1.137	0.355	-1.440	-0.538	0.662	-0.953	
0.01372	0.00139	0.00008	578.407	-75.733	-135.166	-1.964	-0.000	-3.141	49868	-0.078	62.435	-6.976	-13.221	0.377	-0.058	-0.033	-0.142	-1.453	1.195	-0.647	-0.221	-0.116	-0.368	1.137	0.355	-1.439	-0.538	0.663	-0.952	
1.26953	0.00068	0.00043	579.032	-74.629	-135.104	-1.964	-0.000	-3.141	50117	0.296	62.790	-6.750	-13.645	0.365	-0.110	-0.082	-0.130	-1.208	1.237	-0.513	-0.254	-0.167	-0.368	1.137	0.355	-1.439	-0.538	0.663	-0.952	
7.14502	0.01715	0.00022	581.660	-67.986	-135.156	-1.964	-0.000	-3.141	50396	-0.190	62.639	-7.157	-13.269	0.330	-0.034	-0.073	-0.148	-1.124	1.032	-0.465	-0.264	-0.180	-0.355	1.139	0.355	-1.432	-0.536	0.666	-0.943	
1.55018	0.00721	0.00034	582.219	-66.540	-135.173	-1.964	-0.000	-3.142	50652	0.112	62.829	-7.153	-13.391	0.335	-0.065	-0.059	0.023	-1.334	1.043	-0.600	-0.266	-0.142	-0.350	1.141	0.355	-1.429	-0.535	0.668	-0.940	
0.06739	0.00009	0.00010	582.245	-66.478	-135.167	-1.964	-0.000	-3.141	50891	0.058	62.684	-6.936	-13.567	0.313	-0.120	-0.083	0.476	-1.267	0.876	-0.569	-0.518	-0.184	-0.350	1.141	0.355	-1.429	-0.535	0.668	-0.940	
6.04250	0.01210	0.00041	584.625	-60.924	-135.182	-1.963	-0.000	-3.141	51179	0.664	65.882	-7.798	-17.789	0.396	1.943	-0.225	2.100	2.825	0.741	-0.227	-0.410	-0.250	-0.342	1.142	0.355	-1.425	-0.533	0.671	-0.934	
